remoteId;published;modified;Titolo;"Eventuale sottotitolo";"Identificativo dell'evento";"Tipo di evento";Argomenti;"Iniziativa di cui fa parte";"Tempo di lettura";"Descrizione breve";"Descrizione completa";"Galleria immagini";Video;Destinatari;"Informazioni sui destinatari";"Luogo dell'evento";"Parole chiave";Locandina;"Punti di contatto";"Date ed orari dell'evento";"E' gratuito";Offerta;Allegati;"Presenti all'evento";"Persone o organizzazioni che hanno composto un'opera eseguita durante l’evento";"Chi presenta";Organizzatori;Sponsor;"Servizio di traduzione curato da";Patrocinio;"Valutazione dell'evento";"Lingue usate all'evento";Recensione;"Indicato per";"Numero massimo di posti"
39635aa2e148cca299db5a66c207c073;2022-09-01T10:21:36+02:00;2022-09-01T10:21:36+02:00;Alzheimer;"Benessere alimentare nel corso della vita";;"Giornata informativa";"Popolazione e società
Protezione sociale
Assistenza agli invalidi
Integrazione sociale";;2;"Serata informativa nel mese di sensibilizzazione e informazione sull'Alzheimer e altri tipi di demenza.";"L'Ufficio Politiche a favore delle persone non autosufficienti del Servizio Politiche sanitarie e per la non autosufficienza, della Provincia Autonoma di Trento promuove il &quot;mese di sensibilizzazione e informazione sull'Alzheimer e altri tipi di demenza&quot;.";"2022 Alzheimer";;Adulti,Anziani,Famiglie,Giovani;;;;https://www.altogardaeledro.tn.it/content/download/2351/67050/1/Locandina-AlzheimerFest2022.pdf;"Casa Mielli";;;;;;;;"Sportello Sociale";;;;;;;;0
3118b85ddec0682501716b52757153b7;2022-09-01T10:27:12+02:00;2022-09-01T10:27:44+02:00;Alzheimer;"Imparare a comunicare con la demenza";;"Giornata informativa";"Popolazione e società
Protezione sociale
Assistenza agli invalidi
Integrazione sociale";;2;"Serata informativa nel mese di sensibilizzazione e informazione sull'Alzheimer e altri tipi di demenza.";"L'Ufficio Politiche a favore delle persone non autosufficienti del Servizio Politiche sanitarie e per la non autosufficienza, della Provincia Autonoma di Trento promuove il &quot;mese di sensibilizzazione e informazione sull'Alzheimer e altri tipi di demenza&quot;.";"2022 Alzheimer";;Adulti,Anziani,Famiglie,Giovani;;;;https://www.altogardaeledro.tn.it/content/download/2355/67182/1/Locandina-AlzheimerFest2022.pdf;"Casa Mielli";;;;;;;;"Sportello Sociale";;;;;;;;0
9581f2d0f38f0ea1caf7b259bee0eeca;2022-09-01T10:26:06+02:00;2022-09-01T10:26:52+02:00;Alzheimer;"Supporto emotivo ai caregivers";;"Giornata informativa";"Popolazione e società
Protezione sociale
Assistenza agli invalidi
Integrazione sociale";;2;"Serata informativa nel mese di sensibilizzazione e informazione sull'Alzheimer e altri tipi di demenza.";"L'Ufficio Politiche a favore delle persone non autosufficienti del Servizio Politiche sanitarie e per la non autosufficienza, della Provincia Autonoma di Trento promuove il &quot;mese di sensibilizzazione e informazione sull'Alzheimer e altri tipi di demenza&quot;.";"2022 Alzheimer";;Adulti,Anziani,Famiglie,Giovani;;;;https://www.altogardaeledro.tn.it/content/download/2354/67149/1/Locandina-AlzheimerFest2022.pdf;"Casa Mielli";;;;;;;;"Sportello Sociale";;;;;;;;0
ff818505201a14f55905598be67de721;2022-09-01T10:27:52+02:00;2022-09-01T10:40:54+02:00;Alzheimer;"Allenamento mentale (ciclo sei incontri di giochi di memoria.. il martedì!)";;"Giornata informativa";"Popolazione e società
Protezione sociale
Assistenza agli invalidi
Integrazione sociale";;2;"Serata informativa nel mese di sensibilizzazione e informazione sull'Alzheimer e altri tipi di demenza.";"L'Ufficio Politiche a favore delle persone non autosufficienti del Servizio Politiche sanitarie e per la non autosufficienza, della Provincia Autonoma di Trento promuove il &quot;mese di sensibilizzazione e informazione sull'Alzheimer e altri tipi di demenza&quot;.CICLO DI SEI INCONTRI: iscrizione obbligatoria.";"2022 Alzheimer";;Adulti,Anziani,Famiglie,Giovani;;;;https://www.altogardaeledro.tn.it/content/download/2356/67215/3/Locandina-AlzheimerFest2022.pdf;"Casa Mielli";;;;;;;;"Sportello Sociale";;;;;;;;0
e5170b67baf8dc8e045056323dded664;2022-09-01T10:22:03+02:00;2022-09-01T10:30:20+02:00;Alzheimer;"I benefici del nordic walking";;"Giornata informativa";"Popolazione e società
Protezione sociale
Assistenza agli invalidi
Integrazione sociale";;2;"Serata informativa nel mese di sensibilizzazione e informazione sull'Alzheimer e altri tipi di demenza.";"L'Ufficio Politiche a favore delle persone non autosufficienti del Servizio Politiche sanitarie e per la non autosufficienza, della Provincia Autonoma di Trento promuove il &quot;mese di sensibilizzazione e informazione sull'Alzheimer e altri tipi di demenza&quot;.";"2022 Alzheimer";;Adulti,Anziani,Famiglie,Giovani;;;;https://www.altogardaeledro.tn.it/content/download/2352/67083/2/Locandina-AlzheimerFest2022.pdf;"Casa Mielli";;;;;;;;"Sportello Sociale";;;;;;;;0
de0718e7231e2fc8c067df034ed8622a;2022-09-01T10:24:42+02:00;2022-09-01T13:27:10+02:00;Alzheimer;"Mia madre è una brava bambina";;"Giornata informativa";"Popolazione e società
Protezione sociale
Assistenza agli invalidi
Integrazione sociale";;2;"Serata informativa nel mese di sensibilizzazione e informazione sull'Alzheimer e altri tipi di demenza.Incontro con Leonardo Franchini che parla del suo romanzo «Mia madre è una brava bambina» (Eclissi, 2021).";"L'Ufficio Politiche a favore delle persone non autosufficienti del Servizio Politiche sanitarie e per la non autosufficienza, della Provincia Autonoma di Trento promuove il &quot;mese di sensibilizzazione e informazione sull'Alzheimer e altri tipi di demenza&quot;.";"2022 Alzheimer";;Adulti,Anziani,Famiglie,Giovani;;;;https://www.altogardaeledro.tn.it/content/download/2353/67116/2/Locandina-AlzheimerFest2022.pdf;"Casa Mielli";;;;;;;;"Sportello Sociale";;;;;;;;0
ef08a292d4c048a0836d3c82af841480;2022-09-01T10:30:52+02:00;2022-09-01T13:28:57+02:00;Alzheimer;"Nonni dimenticoni";;"Giornata informativa";"Popolazione e società
Protezione sociale
Assistenza agli invalidi
Integrazione sociale";;2;"Serata informativa nel mese di sensibilizzazione e informazione sull'Alzheimer e altri tipi di demenza.Ciclo di incontri per spiegare l’Alzheimer ai bambini da 3 a 8 anni, con letture animate.";"L'Ufficio Politiche a favore delle persone non autosufficienti del Servizio Politiche sanitarie e per la non autosufficienza, della Provincia Autonoma di Trento promuove il &quot;mese di sensibilizzazione e informazione sull'Alzheimer e altri tipi di demenza&quot;.Alzheimer spiegato ai bambini. Letture animate per bambini dai 3 ai 8 anni.Tutti i lunedì del mese di settembre a Riva del Garda: il 5 alle 15.30 alla Biblioteca di Matisse (Luogo Comune), il 12 alle 15.30 al parco del rione Degasperi, il 19 alle 15.30 al parco di Sant’Alessandro e il 26 alle 15.30 al parco del Pernone (Varone). Informazioni: 349 8496068, luogocomune.riva@gmail.com.";"2022 Alzheimer";;Adulti,Anziani,Famiglie,Giovani;;;;https://www.altogardaeledro.tn.it/content/download/2357/67248/2/Locandina-AlzheimerFest2022.pdf;"Associazione ""Luogo Comune""";;;;;;;;"Sportello Sociale";;;;;;;;0
8cc8c39b2a7889212e26cb83769a4b44;2022-09-26T15:22:42+02:00;2022-09-26T15:23:25+02:00;"MINIONS 2";"COME GRU DIVENTA CATTIVISSIMO";;"Proiezione cinematografica";"Istruzione, cultura e sport
Tempo libero";;2;"Regia di Kyle Balda, Brad AblesonUsa, 2022 | Animazione, avventura, family | Durata 90’";"INGRESSO:


INTERO 7,00€

RIDOTTO 5,00€ (over 65, minori 14 anni, studenti fino ai 25 anni)


APERTURA BIGLIETTERIA: 30 MINUTI PRIMA DELLA PROIEZIONE";;;Giovani,Famiglie;;Cinema;;;;;;;;;;;"Segreteria e protocollo
Patrimonio";;;;;;;;0
e8a1f7d8ff466e070d1cd0420812492f;2022-09-26T15:24:54+02:00;2022-09-26T15:25:23+02:00;"IL SIGNORE DELLE FORMICHE";;;"Proiezione cinematografica";"Istruzione, cultura e sport
Tempo libero";;2;"Regia di Gianni Amelio.Con Luigi Lo Cascio, Elio Germano, Sara Serraiocco | Italia, 2022 | Drammatico | durata 130’";"INGRESSO:


INTERO 7,00€

RIDOTTO 5,00€ (over 65, minori 14 anni, studenti fino ai 25 anni)


APERTURA BIGLIETTERIA: 30 MINUTI PRIMA DELLA PROIEZIONE";;;Giovani,Famiglie;;Cinema;;;;;;;;;;;"Segreteria e protocollo
Patrimonio";;;;;;;;0
c3c6c8296effd8b431879afb0372640a;2022-09-26T15:25:39+02:00;2022-09-26T15:26:36+02:00;ALCARRAS;"L’ULTIMO RACCOLTO";;"Proiezione cinematografica";"Istruzione, cultura e sport
Tempo libero";;2;"Regia di Carla Simòn.
Con Jordi Pujol Dolcet, Anna Otin, Xènia Roset.Spagna, Italia, 2022 | Drammatico | durata 120";"INGRESSO:


INTERO 7,00€

RIDOTTO 5,00€ (over 65, minori 14 anni, studenti fino ai 25 anni)


APERTURA BIGLIETTERIA: 30 MINUTI PRIMA DELLA PROIEZIONE";;;Giovani,Famiglie;;Cinema;;;;;;;;;;;"Segreteria e protocollo
Patrimonio";;;;;;;;0
75c8ec3037c9fa811f65379cc184e533;2022-09-26T15:23:43+02:00;2022-09-26T15:24:44+02:00;"IL SIGNORE DELLE FORMICHE";;;"Proiezione cinematografica";"Istruzione, cultura e sport
Tempo libero";;2;"Regia di Gianni Amelio.Con Luigi Lo Cascio, Elio Germano, Sara Serraiocco | Italia, 2022 | Drammatico | durata 130’";"INGRESSO:


INTERO 7,00€

RIDOTTO 5,00€ (over 65, minori 14 anni, studenti fino ai 25 anni)


APERTURA BIGLIETTERIA: 30 MINUTI PRIMA DELLA PROIEZIONE";;;Giovani,Famiglie;;Cinema;;;;;;;;;;;"Segreteria e protocollo
Patrimonio";;;;;;;;0
5047bb40f61297b5c57ac3a4dba7a24a;2022-09-26T15:28:31+02:00;2022-09-26T15:29:00+02:00;"TUTTI A BORDO";;;"Proiezione cinematografica";"Istruzione, cultura e sport
Tempo libero";;2;"Regia di Luca Miniero.
Con Stefano Fresi, Giovanni Storti, Carlo Buccirosso.Italia, 2022 | Commedia | durata 105";"INGRESSO:


INTERO 7,00€

RIDOTTO 5,00€ (over 65, minori 14 anni, studenti fino ai 25 anni)


APERTURA BIGLIETTERIA: 30 MINUTI PRIMA DELLA PROIEZIONE";;;Giovani,Famiglie;;Cinema;;;;;;;;;;;"Segreteria e protocollo
Patrimonio";;;;;;;;0
e403f58f93994d5e22aa8f00ca6d21fc;2022-09-26T15:27:07+02:00;2022-09-26T15:28:23+02:00;"TUTTI A BORDO";;;"Proiezione cinematografica";"Istruzione, cultura e sport
Tempo libero";;2;"Regia di Luca Miniero.
Con Stefano Fresi, Giovanni Storti, Carlo Buccirosso.Italia, 2022 | Commedia | durata 105";"INGRESSO:


INTERO 7,00€

RIDOTTO 5,00€ (over 65, minori 14 anni, studenti fino ai 25 anni)


APERTURA BIGLIETTERIA: 30 MINUTI PRIMA DELLA PROIEZIONE";;;Giovani,Famiglie;;Cinema;;;;;;;;;;;"Segreteria e protocollo
Patrimonio";;;;;;;;0
8493c4fea1aa852947b53c7ffd8d6170;2022-09-26T15:20:17+02:00;2022-09-26T15:20:54+02:00;ELVIS;;;"Proiezione cinematografica";"Istruzione, cultura e sport
Tempo libero";;2;"
Regia di Baz Luhrmann.
Con Tom Hanks, Austin Butler, Luke Bracey.
Australia, Stati Uniti d’America, 2022Biografico, Musicale | durata 159’";"INGRESSO:


INTERO 7,00€

RIDOTTO 5,00€ (over 65, minori 14 anni, studenti fino ai 25 anni)


APERTURA BIGLIETTERIA: 30 MINUTI PRIMA DELLA PROIEZIONE";;;Giovani,Famiglie;;Cinema;;;;;;;;;;;"Segreteria e protocollo
Patrimonio";;;;;;;;0
03709bd4be0b85d04f434e31ac5f197d;2022-09-26T15:15:42+02:00;2022-09-26T15:19:52+02:00;ELVIS;;;"Proiezione cinematografica";"Istruzione, cultura e sport
Tempo libero";;2;"
Regia di Baz Luhrmann.
Con Tom Hanks, Austin Butler, Luke Bracey.
Australia, Stati Uniti d’America, 2022Biografico, Musicale | durata 159’";"INGRESSO:


INTERO 7,00€

RIDOTTO 5,00€ (over 65, minori 14 anni, studenti fino ai 25 anni)


APERTURA BIGLIETTERIA: 30 MINUTI PRIMA DELLA PROIEZIONE";;;Giovani,Famiglie;;Cinema;;;;;;;;;;;"Segreteria e protocollo
Patrimonio";;;;;;;;0
767d84fb8a4e445dbcad044a0cf555ce;2022-09-26T15:21:07+02:00;2022-09-26T15:22:33+02:00;"MINIONS 2";"MINIONS 2";;"Proiezione cinematografica";"Istruzione, cultura e sport
Tempo libero";;2;"Regia di Kyle Balda, Brad AblesonUsa, 2022 | Animazione, avventura, family | Durata 90’";"INGRESSO:


INTERO 7,00€

RIDOTTO 5,00€ (over 65, minori 14 anni, studenti fino ai 25 anni)


APERTURA BIGLIETTERIA: 30 MINUTI PRIMA DELLA PROIEZIONE";;;Giovani,Famiglie;;Cinema;;;;;;;;;;;"Segreteria e protocollo
Patrimonio";;;;;;;;0
bc4351ed89083e85de12d803a91a5a48;2022-09-26T15:30:58+02:00;2022-09-26T15:31:51+02:00;"TUESDAY CLUB";"IL TALISMANO DELLA FELICITÀ";;"Proiezione cinematografica";"Istruzione, cultura e sport
Tempo libero";;2;"PIACERE DEL CINEMARegia di Annika Appelin.
Con Marie Richardson, Peter Storemare, Sussie Eriksson.Svezia, 2022 | Commedia, sentimentale | durata 100";"INGRESSO:


INTERO 7,00€

RIDOTTO 5,00€ (over 65, minori 14 anni, studenti fino ai 25 anni)


APERTURA BIGLIETTERIA: 30 MINUTI PRIMA DELLA PROIEZIONE";;;Giovani,Famiglie;;Cinema;;;;;;;;;;;"Segreteria e protocollo
Patrimonio";;;;;;;;0
93cb673d38c9580eb9fed68a6677484a;2022-09-26T15:29:40+02:00;2022-09-26T15:30:40+02:00;LUNANA;"IL VIAGGIO ALLA FINE DEL MONDO";;"Proiezione cinematografica";"Istruzione, cultura e sport
Tempo libero";;2;"PIACERE DEL CINEMARegia di Pawo Choyning Dorji.
Con Sherab Dorji, Kelden Lhamo Gurung.Usa, 2021 | Drammatico | durata 110";"INGRESSO:


INTERO 7,00€

RIDOTTO 5,00€ (over 65, minori 14 anni, studenti fino ai 25 anni)


APERTURA BIGLIETTERIA: 30 MINUTI PRIMA DELLA PROIEZIONE";;;Giovani,Famiglie;;Cinema;;;;;;;;;;;"Segreteria e protocollo
Patrimonio";;;;;;;;0
d4309717333014dfe06db501a069cf92;2022-09-26T15:33:47+02:00;2022-09-26T15:34:08+02:00;"TICKET TO PARADISE";;;"Proiezione cinematografica";"Istruzione, cultura e sport
Tempo libero";;2;"Regia di Ol Parker.
Con George Clooney, Julia Roberts, Billie Lourd.Usa, 2022 | Commedia, sentimentale | durata 104’";"INGRESSO:


INTERO 7,00€

RIDOTTO 5,00€ (over 65, minori 14 anni, studenti fino ai 25 anni)


APERTURA BIGLIETTERIA: 30 MINUTI PRIMA DELLA PROIEZIONE";;;Giovani,Famiglie;;Cinema;;;;;;;;;;;"Segreteria e protocollo
Patrimonio";;;;;;;;0
5986837bacdc7a98ce5ec32724f7578c;2022-09-26T15:33:10+02:00;2022-09-26T15:33:38+02:00;"TICKET TO PARADISE";;;"Proiezione cinematografica";"Istruzione, cultura e sport
Tempo libero";;2;"Regia di Ol Parker.
Con George Clooney, Julia Roberts, Billie Lourd.Usa, 2022 | Commedia, sentimentale | durata 104’";"INGRESSO:


INTERO 7,00€

RIDOTTO 5,00€ (over 65, minori 14 anni, studenti fino ai 25 anni)


APERTURA BIGLIETTERIA: 30 MINUTI PRIMA DELLA PROIEZIONE";;;Giovani,Famiglie;;Cinema;;;;;;;;;;;"Segreteria e protocollo
Patrimonio";;;;;;;;0
2e5d6d149e9ceff0c5ba2a96c3a99d6c;2022-09-26T15:32:03+02:00;2022-09-26T15:33:01+02:00;"TICKET TO PARADISE";;;"Proiezione cinematografica";"Istruzione, cultura e sport
Tempo libero";;2;"Regia di Ol Parker.
Con George Clooney, Julia Roberts, Billie Lourd.Usa, 2022 | Commedia, sentimentale | durata 104’";"INGRESSO:


INTERO 7,00€

RIDOTTO 5,00€ (over 65, minori 14 anni, studenti fino ai 25 anni)


APERTURA BIGLIETTERIA: 30 MINUTI PRIMA DELLA PROIEZIONE";;;Giovani,Famiglie;;Cinema;;;;;;;;;;;"Segreteria e protocollo
Patrimonio";;;;;;;;0
14409597f7cdbf1870d68e240c6704de;2022-09-26T15:29:07+02:00;2022-09-26T15:29:27+02:00;"TUTTI A BORDO";;;"Proiezione cinematografica";"Istruzione, cultura e sport
Tempo libero";;2;"Regia di Luca Miniero.
Con Stefano Fresi, Giovanni Storti, Carlo Buccirosso.Italia, 2022 | Commedia | durata 105";"INGRESSO:


INTERO 7,00€

RIDOTTO 5,00€ (over 65, minori 14 anni, studenti fino ai 25 anni)


APERTURA BIGLIETTERIA: 30 MINUTI PRIMA DELLA PROIEZIONE";;;Giovani,Famiglie;;Cinema;;;;;;;;;;;"Segreteria e protocollo
Patrimonio";;;;;;;;0
edaa41ed8f97164628569f7aa418f86a;2022-10-07T11:57:56+02:00;2022-10-07T11:59:22+02:00;"TUESDAY CLUB";"IL TALISMANO DELLA FELICITÀ";;"Proiezione cinematografica";"Istruzione, cultura e sport
Tempo libero";;2;"Regia di Annika Appelin.Con Marie Richardson, Peter Storemare, Sussie Eriksson. | Svezia, 2022 | Commedia, sentimentale | durata 100’Amore e cucina in Svezia. Una commedia che punta sui buoni sentimenti, sulle seconde possibilità e sulla libertà ritrovata. Karen è una donna di mezza età con una famiglia felice e una bella casa, ma quando alla festa del 40° anniversario di matrimonio scopre il tradimento del marito Sten, tutto cambia. Dopo una vita trascorsa a prendersi cura dei figli e del consorte, decide che è tempo di darsi una seconda possibilità: con l’aiuto delle amiche e seguendo la sua passione per la cucina, troverà un nuovo equilibrio.";"INGRESSO:


INTERO 7,00€

RIDOTTO 5,00€ (over 65, minori 14 anni, studenti fino ai 25 anni)


APERTURA BIGLIETTERIA: 30 MINUTI PRIMA DELLA PROIEZIONE";;;Giovani,Famiglie;;Cinema;;;;;;;;;;;"Segreteria e protocollo
Patrimonio";;;;;;;;0
3911677e787dc6485666c11d41dcd830;2022-10-07T11:55:51+02:00;2022-10-07T11:57:23+02:00;LUNANA;"IL VILLAGGIO ALLA FINE DEL MONDO";;"Proiezione cinematografica";"Istruzione, cultura e sport
Tempo libero";;2;"Regia di Pawo Choyning Dorji.Con Sherab Dorji, Kelden Lhamo Gurung, Ugyen Norbu Lhendup. | Bhutan, 2021 | Drammatico, avventura | durata 110’Un giovane insegnante del Bhutan moderno, Ugyen, si sottrae ai suoi doveri mentre progetta di andare in Australia per diventare un cantante e, come rimprovero, viene mandato ad insegnare ai bambini nella scuola più remota del mondo, in un villaggio chiamato Lunana, privo di elettricità e strumenti didattici. Quando sta per prendere la decisione di tornare a casa, i bambini e la straordinaria forza spirituale degli abitanti del villaggio gli faranno scoprire l’autenticità di un mondo tanto lontano quanto umano.";"INGRESSO:


INTERO 7,00€

RIDOTTO 5,00€ (over 65, minori 14 anni, studenti fino ai 25 anni)


APERTURA BIGLIETTERIA: 30 MINUTI PRIMA DELLA PROIEZIONE";;;Giovani,Famiglie;;Cinema;;;;;;;;;;;"Segreteria e protocollo
Patrimonio";;;;;;;;0
5baeec7a89f228c5df4d694b07033e7a;2022-10-07T11:59:29+02:00;2022-10-07T12:01:06+02:00;SICCITÀ;;;"Proiezione cinematografica";"Istruzione, cultura e sport
Tempo libero";;2;"Di Paolo Virzì.Con Silvio Orlando, Valerio Mastandrea, Elena Lietti, Tommaso Ragno, Claudia Pandolfi. | Italia, 2022 | Commedia, drammatico | durata 124’A Roma non piove da tre anni e la mancanza d’acqua stravolge regole e abitudini. Nella città che muore di sete e di divieti si muove un coro di personaggi, giovani e vecchi, emarginati e di successo, vittime e approfittatori. Le loro esistenze sono legate in un unico disegno, mentre cercano ognuno la propria redenzione. È lo sfondo su cui si muove il nuovo film di Paolo Virzì, Siccità, da un soggetto scritto insieme a Paolo Giordano con la collaborazione in sceneggiatura di Francesca Archibugi e Francesco Piccolo.";"INGRESSO:


INTERO 7,00€

RIDOTTO 5,00€ (over 65, minori 14 anni, studenti fino ai 25 anni)


APERTURA BIGLIETTERIA: 30 MINUTI PRIMA DELLA PROIEZIONE";;;Giovani,Famiglie;;Cinema;;;;;;;;;;;"Segreteria e protocollo
Patrimonio";;;;;;;;0
19ca93b177fb9ee0a572d3e9ab83de92;2022-10-07T11:52:51+02:00;2022-10-07T11:55:15+02:00;ALCARRAS;"L’ULTIMO RACCOLTO";;"Proiezione cinematografica";"Istruzione, cultura e sport
Tempo libero";;2;"Regia di Carla Simòn.Con Jordi Pujol Dolcet, Anna Otin, Xènia Roset, Albert Bosch. | Spagna/Italia, 2022 | Drammatico | durata 120'Catalogna. Nella campagna assolata, la famiglia Solé coltiva da sempre un vasto frutteto, offerto dai proprietari alla fine della guerra civile come ricompensa per un aiuto decisivo. Però non esiste alcun documento in proposito e quando gli eredi dei vecchi proprietari decidono di destinare ad altro uso i terreni, la famiglia Solé si trova invischiata in una imprevista e controversa epopea.";"INGRESSO:


INTERO 7,00€

RIDOTTO 5,00€ (over 65, minori 14 anni, studenti fino ai 25 anni)


APERTURA BIGLIETTERIA: 30 MINUTI PRIMA DELLA PROIEZIONE";;;Giovani,Famiglie;;Cinema;;;;;;;;;;;"Segreteria e protocollo
Patrimonio";;;;;;;;0
7acb21eed91a98f02fdc591c199d0e0a;2022-10-07T12:03:24+02:00;2022-10-07T12:04:42+02:00;DANTE;;;"Proiezione cinematografica";"Istruzione, cultura e sport
Tempo libero";;2;"Regia di Pupi Avati. Con Sergio Castellitto, Alessandro Sperduti, Enrico Lo Verso, Alessandro Haber. | Italia, 2022 | Storico, biografico | durata 94’Dante muore in esilio a Ravenna nel 1321. Settembre 1350. Giovanni Boccaccio viene incaricato di portare dieci fiorini d’oro come risarcimento simbolico a Suor Beatrice, figlia di Dante Alighieri, monaca a Ravenna nel monastero di Santo Stefano degli Ulivi. Nel suo lungo viaggio Boccaccio oltre alla figlia incontrerà chi, negli ultimi anni dell’esilio ravennate, diede riparo e offrì accoglienza al sommo poeta e chi, al contrario, lo respinse e lo mise in fuga. Ripercorrendo da Firenze a Ravenna una parte di quello che fu il tragitto di Dante, sostando negli stessi conventi, negli stessi borghi, nelle domande che pone e nelle risposte che ottiene, Boccaccio ricostruisce la vicenda umana di Dante, fino a poterci narrare la sua intera storia";"INGRESSO:


INTERO 7,00€

RIDOTTO 5,00€ (over 65, minori 14 anni, studenti fino ai 25 anni)


APERTURA BIGLIETTERIA: 30 MINUTI PRIMA DELLA PROIEZIONE";;;Giovani,Famiglie;;Cinema;;;;;;;;;;;"Segreteria e protocollo
Patrimonio";;;;;;;;0
8e21b32a9a6dc8454f0077bd08fa7561;2022-10-07T12:01:46+02:00;2022-10-07T12:03:13+02:00;MAIGRET;;;"Proiezione cinematografica";"Istruzione, cultura e sport
Tempo libero";;2;"Regia Patrice Leconte.Con Gérard Depardieu, Aurore Clément, Mélanie Bernier, Jade Labeste. | Francia, Belgio, 2022 | Giallo | durata 89’“Mai Maigret fu più adatto. È il caso del grande Gérard Depardieu che con la sua andatura incerta, mentre fuma la pipa (anche se il medico gliel’ha sconsigliato) veste i panni del famoso personaggio letterario nato dalla penna di Georges Simenon. Protagonista di settantacinque romanzi e ventotto racconti di genere poliziesco rappresentati in numerose produzioni cinematografiche, radiofoniche e televisive, interpretato da cinesi, giapponesi e inglesi, nonché dall’italiano Gino Cervi, Maigret sembra essere stato scritto apposta per essere recitato dal grande attore francese.” (Giulia Lucchini – Cinematografo– 15 sttembre 2022)";"INGRESSO:


INTERO 7,00€

RIDOTTO 5,00€ (over 65, minori 14 anni, studenti fino ai 25 anni)


APERTURA BIGLIETTERIA: 30 MINUTI PRIMA DELLA PROIEZIONE";;;Giovani,Famiglie;;Cinema;;;;;;;;;;;"Segreteria e protocollo
Patrimonio";;;;;;;;0
f11c7a1ef5860321e872fba77a529cd2;2022-10-07T12:01:18+02:00;2022-10-07T12:01:36+02:00;SICCITÀ;;;"Proiezione cinematografica";"Istruzione, cultura e sport
Tempo libero";;2;"Di Paolo Virzì.Con Silvio Orlando, Valerio Mastandrea, Elena Lietti, Tommaso Ragno, Claudia Pandolfi. | Italia, 2022 | Commedia, drammatico | durata 124’A Roma non piove da tre anni e la mancanza d’acqua stravolge regole e abitudini. Nella città che muore di sete e di divieti si muove un coro di personaggi, giovani e vecchi, emarginati e di successo, vittime e approfittatori. Le loro esistenze sono legate in un unico disegno, mentre cercano ognuno la propria redenzione. È lo sfondo su cui si muove il nuovo film di Paolo Virzì, Siccità, da un soggetto scritto insieme a Paolo Giordano con la collaborazione in sceneggiatura di Francesca Archibugi e Francesco Piccolo.";"INGRESSO:


INTERO 7,00€

RIDOTTO 5,00€ (over 65, minori 14 anni, studenti fino ai 25 anni)


APERTURA BIGLIETTERIA: 30 MINUTI PRIMA DELLA PROIEZIONE";;;Giovani,Famiglie;;Cinema;;;;;;;;;;;"Segreteria e protocollo
Patrimonio";;;;;;;;0
b12ff9efc3c5d42a07d3a8008e59736e;2022-10-14T12:33:55+02:00;2022-10-14T12:35:12+02:00;"IL RAGAZZO E LA TIGRE";;;"Proiezione cinematografica";"Istruzione, cultura e sport
Tempo libero";;2;"Regia di Brando Quilici.
Con Sunny Pawar, Claudia Gerini, Yoon C. Joyce,
Shi Yang, Amandeep Singh.Italia, 2022 | Avventura, family | durata 94’";"INGRESSO:


INTERO 7,00€

RIDOTTO 5,00€ (over 65, minori 14 anni, studenti fino ai 25 anni)


APERTURA BIGLIETTERIA: 30 MINUTI PRIMA DELLA PROIEZIONE";;;Giovani,Famiglie;;Cinema;;;;;;;;;;;"Segreteria e protocollo
Patrimonio";;;;;;;;0
2f7b7ff89b4f9f7d1862405b636c67eb;2022-10-14T12:36:03+02:00;2022-10-14T12:36:52+02:00;"IL RAGAZZO E LA TIGRE";;;"Proiezione cinematografica";"Istruzione, cultura e sport
Tempo libero";;2;"Regia di Brando Quilici.
Con Sunny Pawar, Claudia Gerini, Yoon C. Joyce,
Shi Yang, Amandeep Singh.Italia, 2022 | Avventura, family | durata 94’";"INGRESSO:


INTERO 7,00€

RIDOTTO 5,00€ (over 65, minori 14 anni, studenti fino ai 25 anni)


APERTURA BIGLIETTERIA: 30 MINUTI PRIMA DELLA PROIEZIONE";;;Giovani,Famiglie;;Cinema;;;;;;;;;;;"Segreteria e protocollo
Patrimonio";;;;;;;;0
79ab2a14e71e985c600c4d4512d6deb5;2022-10-14T12:35:21+02:00;2022-10-14T12:35:46+02:00;"IL RAGAZZO E LA TIGRE";;;"Proiezione cinematografica";"Istruzione, cultura e sport
Tempo libero";;2;"Regia di Brando Quilici.
Con Sunny Pawar, Claudia Gerini, Yoon C. Joyce,
Shi Yang, Amandeep Singh.Italia, 2022 | Avventura, family | durata 94’";"INGRESSO:


INTERO 7,00€

RIDOTTO 5,00€ (over 65, minori 14 anni, studenti fino ai 25 anni)


APERTURA BIGLIETTERIA: 30 MINUTI PRIMA DELLA PROIEZIONE";;;Giovani,Famiglie;;Cinema;;;;;;;;;;;"Segreteria e protocollo
Patrimonio";;;;;;;;0
