remoteId;published;modified;Titolo;"Titolo breve";Immagine;"Descrizione breve";Descrizione;"Locandina dell'evento";Inizio;Termine;Orario;Durata;Quando;Dove;lat;lon;address;Informazioni;Destinatari;Target;Costi;Stato;"Parole chiave";Circoscrizione;"Tipologia di evento";"Iniziativa cui fa parte";Associazione;Progressivo;Fonte;Galleria;Telefono;Fax;Email;"Sito web";"Valutazione dell'utente";Argomento;"Tipologia evento"
dab6c7e74f1ed443bdee5f6e3fd9d0f0;2018-01-04T12:29:32+01:00;2018-01-04T12:31:30+01:00;"Tuenno, film ""Tutto quello che vuoi""";;/var/villedanaunia/storage/images/comunicazione/informazione/eventi/tuenno-film-tutto-quello-che-vuoi/107407-1-ita-IT/Tuenno-film-Tutto-quello-che-vuoi.jpg;;"Gli oratori di Tuenno e Cles promuovono quattro serate di cineforum, ogni martedì dal 16 gennaio al 6 febbraio. Il tema scelto è “Quello che vuoi”, con l'obiettivo di diffondere speranza e gioia. “Crediamo che la trasmissione di valori positivi possa passare anche attraverso l'o strumento dell'immagine e della cinematografia di qualità. La visione comune di un film potrà così essere non solo occasione di divertimento e distrazione, ma anche e soprattutto momento significativo per nutrire anima ed intelletto di emozioni, riflessioni e condivisioni positive” si legge nella presentazione del progetto.Le proiezioni si terranno presso la sala conferenze dell'oratorio di Tuenno, il martedì sera alle 20.15.ECCO I TRAILER23 gennaio: &quot;Tutto quello che vuoi&quot;https://www.youtube.com/watch?v=nC0aYwJWrKU30 gennaio: &quot;Le ricette della signora Toku&quot;https://www.youtube.com/watch?v=5HxT3Plo7w86 febbraio: &quot;Trash&quot;https://www.youtube.com/watch?v=7fZLFJ3ljdo Le entrate singole hanno un prezzo di 5 euro (3 per i soci di Noi associazione), mentre l'abbonamento alle 4 serate costa 15 euro (10 per i soci di Noi associazione). Per maggiori informazioni basta contattare il numero 333 4255901 ";;2018-01-23T20:15:00+01:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
7cc98d7be2c1e91625d8ea0912b85e2f;2018-01-04T12:29:09+01:00;2018-01-04T12:31:51+01:00;"Tuenno, film ""La mia vita da zucchina""";;/var/villedanaunia/storage/images/comunicazione/informazione/eventi/tuenno-film-la-mia-vita-da-zucchina/107382-1-ita-IT/Tuenno-film-La-mia-vita-da-zucchina.jpg;;"Gli oratori di Tuenno e Cles promuovono quattro serate di cineforum, ogni martedì dal 16 gennaio al 6 febbraio. Il tema scelto è “Quello che vuoi”, con l'obiettivo di diffondere speranza e gioia. “Crediamo che la trasmissione di valori positivi possa passare anche attraverso l'o strumento dell'immagine e della cinematografia di qualità. La visione comune di un film potrà così essere non solo occasione di divertimento e distrazione, ma anche e soprattutto momento significativo per nutrire anima ed intelletto di emozioni, riflessioni e condivisioni positive” si legge nella presentazione del progetto.Le proiezioni si terranno presso la sala conferenze dell'oratorio di Tuenno, il martedì sera alle 20.15.ECCO I TRAILER16 gennaio: &quot;La mia vita da zucchina&quot;https://www.youtube.com/watch?v=-YJwJKwnf-023 gennaio: &quot;Tutto quello che vuoi&quot;https://www.youtube.com/watch?v=nC0aYwJWrKU30 gennaio: &quot;Le ricette della signora Toku&quot;https://www.youtube.com/watch?v=5HxT3Plo7w86 febbraio: &quot;Trash&quot;https://www.youtube.com/watch?v=7fZLFJ3ljdo Le entrate singole hanno un prezzo di 5 euro (3 per i soci di Noi associazione), mentre l'abbonamento alle 4 serate costa 15 euro (10 per i soci di Noi associazione). Per abbonarsi si effettua un bonifico sul conto intestato all'associazione Oratorio parrocchiale Tuenno (Iban IT03 N082 8205 6340 0000 0023 074) con causale “NoiCinema” seguito dal nome dell'abbonato e inviare successivamente una mail a info@oratoriotuenno.com. E' invece possibile acquistare i singoli biglietti prima di ogni proiezione. Per maggiori informazioni basta contattare il numero 333 4255901 ";;2018-01-16T20:15:00+01:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
a793fe2ad4ecdfef7b0a9ffde4a05a3f;2018-01-04T12:13:12+01:00;2018-01-04T12:13:30+01:00;"Rallo, spettacolo teatrale ""Gino lasa far a noi""";;/var/villedanaunia/storage/images/comunicazione/informazione/eventi/rallo-spettacolo-teatrale-gino-lasa-far-a-noi3/107354-1-ita-IT/Rallo-spettacolo-teatrale-Gino-lasa-far-a-noi.jpg;;"&quot;Gino lasa far a noi&quot; è il titolo della nuova commedia in dialetto trentino del regista Erman Franco Dalpiaz e portata in scena dalla Filodrammatica 4 Ville. Teatro di Rallo, ore 21 sabato 20 gennaio, domenica 21 e sabato 27.";;2018-01-27T21:00:00+01:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
b525fc1e4b40e532af27669cd663cc4a;2018-01-04T12:12:34+01:00;2018-01-04T12:12:55+01:00;"Rallo, spettacolo teatrale ""Gino lasa far a noi""";;/var/villedanaunia/storage/images/comunicazione/informazione/eventi/rallo-spettacolo-teatrale-gino-lasa-far-a-noi2/107329-1-ita-IT/Rallo-spettacolo-teatrale-Gino-lasa-far-a-noi.jpg;;"&quot;Gino lasa far a noi&quot; è il titolo della nuova commedia in dialetto trentino del regista Erman Franco Dalpiaz e portata in scena dalla Filodrammatica 4 Ville. Teatro di Rallo, ore 21 sabato 20 gennaio, domenica 21 e sabato 27.";;2018-01-21T21:00:00+01:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
dd4abcd73c1f9aa16f3a5e50f6049869;2018-01-04T12:12:02+01:00;2018-01-04T12:12:23+01:00;"Rallo, spettacolo teatrale ""Gino lasa far a noi""";;/var/villedanaunia/storage/images/comunicazione/informazione/eventi/rallo-spettacolo-teatrale-gino-lasa-far-a-noi/107304-1-ita-IT/Rallo-spettacolo-teatrale-Gino-lasa-far-a-noi.jpg;;"&quot;Gino lasa far a noi&quot; è il titolo della nuova commedia in dialetto trentino del regista Erman Franco Dalpiaz e portata in scena dalla Filodrammatica 4 Ville. Teatro di Rallo, ore 21 sabato 20 gennaio, domenica 21 e sabato 27.";;2018-01-20T21:00:00+01:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
c58fac9ff1e8e29e85f97280365fec5d;2018-01-04T12:01:33+01:00;2018-01-04T12:01:33+01:00;"Tuenno, concerto di Capodanno";;/var/villedanaunia/storage/images/comunicazione/informazione/eventi/tuenno-concerto-di-capodanno/107279-1-ita-IT/Tuenno-concerto-di-Capodanno.jpg;;"Venerdì 5 gennaio alle 21, nel teatro parrocchiale di Tuenno, si terrà il Concerto di Capodanno della Banda comunale di Tuenno. Dirige il Maestro Giovanni Bruni. L’ingresso è libero. ";;2018-01-05T21:00:00+01:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
0cb06551b4e5533fdaf4c36817751023;2018-01-04T11:52:03+01:00;2018-01-04T11:52:52+01:00;"Rallo, spettacolo ""Night of wonder""";;/var/villedanaunia/storage/images/comunicazione/informazione/eventi/rallo-spettacolo-night-of-wonder2/107254-2-ita-IT/Rallo-spettacolo-Night-of-wonder.jpg;;"
Perché andare a Teatro? 
Perché il teatro è il palcoscenico della vita, perché il teatro è vita, è pensiero, è emozione, è immaginazione. 
Perché venire a teatro venerdì 5 e sabato 6 gennaio? 
Perché vi invitiamo noi, del Gruppo Teatrale Giovanile 4 Ville, ad assistere al nostro ultimo lavoro: 
NIGHT OF WONDER 
Un manoscritto misterioso, una musica struggente e i ricordi che emergono dal passato... Che notte meravigliosa! 
VENERDI 5 GENNAIO, ore 20.30
SABATO 6 GENNAIO, ore 20.30Teatro Parrocchiale di Rallo, ingresso a offerta libera";;2018-01-06T20:30:00+01:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
27c26e93e905f0f475d83a837daee05f;2018-01-04T11:51:50+01:00;2018-01-04T11:51:50+01:00;"Rallo, spettacolo ""Night of wonder""";;/var/villedanaunia/storage/images/comunicazione/informazione/eventi/rallo-spettacolo-night-of-wonder/107229-1-ita-IT/Rallo-spettacolo-Night-of-wonder.jpg;;"
Perché andare a Teatro? 
Perché il teatro è il palcoscenico della vita, perché il teatro è vita, è pensiero, è emozione, è immaginazione. 
Perché venire a teatro venerdì 5 e sabato 6 gennaio? 
Perché vi invitiamo noi, del Gruppo Teatrale Giovanile 4 Ville, ad assistere al nostro ultimo lavoro: 
NIGHT OF WONDER 
Un manoscritto misterioso, una musica struggente e i ricordi che emergono dal passato... Che notte meravigliosa! 
VENERDI 5 GENNAIO, ore 20.30
SABATO 6 GENNAIO, ore 20.30Teatro Parrocchiale di Rallo, ingresso a offerta libera";;2018-01-05T20:30:00+01:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
0e38379d71ef8b511301bcd10f693c76;2017-12-27T12:52:43+01:00;2017-12-27T12:52:43+01:00;"Nanno, concerto ""Metti un lume alla finestra""";;/var/villedanaunia/storage/images/comunicazione/informazione/eventi/nanno-concerto-metti-un-lume-alla-finestra/106280-1-ita-IT/Nanno-concerto-Metti-un-lume-alla-finestra.jpg;;"La chiesa parrocchiale di Nanno ospita venerdì 29 dicembre alle 16 il concerto per gli anziani (e non) di Ville d'Anaunia dal titolo &quot;Metti un lume alla finestra, canti natalizi dell'Epifania&quot;. Si esibiranno i cori giovanili della scuola musicale Celestino Eccher diretti da Marcella Endrizzi e Massimo Chini, con Mauro Brusaferri al pianoforte. Seguirà un momento conviviale e il saluto da parte del parroco don Renzo Zeni.";;2017-12-29T16:00:00+01:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
9e081006aafbd2a9355ed2fd4546e784;2017-12-20T17:35:01+01:00;2017-12-20T17:35:01+01:00;"Portolo, sagra di San Tommaso";;/var/villedanaunia/storage/images/comunicazione/informazione/eventi/portolo-sagra-di-san-tommaso/105679-1-ita-IT/Portolo-sagra-di-San-Tommaso.jpg;;"Anche quest'anno il Gruppo alpini di Ville d'Anaunia, in collaborazione con il Comune e la Cassa rurale di Tassullo e Nanno festeggeranno la ricorrenza del patrono di Portolo, san Tommaso. Giovedì 21 dicembre alle 18 messa nella chiesetta di Portolo; al termine tutta la comunità è invitata nella nuova sala al piano terra del centro polifunzionale. Saranno offerti cotechini, wurstel e panettone. Dalle ore 20 musica e ballo liscio.";;2017-12-21T18:00:00+01:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
23ab23cb522e58b9695271ffb91c83b4;2017-12-15T11:37:49+01:00;2017-12-21T08:42:52+01:00;"Spettacolo ""La realtà è più avanti""";;/var/villedanaunia/storage/images/comunicazione/informazione/eventi/spettacolo-la-realta-e-piu-avanti/104957-1-ita-IT/Spettacolo-La-realta-e-piu-avanti.jpg;;"Venerdì 22 dicembre alle 20.45 il teatro dell'oratorio di Tuenno ospita lo &quot;spettacolo d'inchiesta&quot; di Daniel Tarozzi dal titolo &quot;La realtà è più avanti, viaggio nell'Italia che cambia&quot;. Una proposta di AvviAnaunia.       
Alcune informazioni sullo spettacolo, da un articolo di Alessandra Profilio:
“La realtà è più avanti”: Daniel Tarozzi porta a teatro l’Italia che cambia
Daniel Tarozzi porta a teatro il suo viaggio nell'Italia che Cambia, per comunicare le emozioni di chi sta costruendo un altro modo di vivere, per un futuro possibile e sostenibile. A pochi giorni dal debutto dello spettacolo teatrale “La realtà è più avanti”, abbiamo intervistato il giornalista che da tre anni gira il nostro Paese per incontrare e conoscere un'altra Italia che lotta per cambiare le cose... e ce la fa!
Sette mesi on the road terminati con la consapevolezza che esiste un Paese diverso rispetto all’immagine che ne abbiamo tutti, e quindi l’urgenza di dargli voce, valorizzarlo e contribuire a metterlo in rete
Era il settembre del 2012 quando il giornalista Daniel Tarozzi decise di partire con un vecchio camper anni ’80 per un lungo viaggio attraverso le 20 regioni italiane. L’obiettivo? Intervistare e conoscere quelle persone che si muovono in modo costruttivo lungo i sentieri del cambiamento, che agiscono e reagiscono e propongono alternative.
 
Daniel Tarozzi
 
Da questo viaggio sono nati un libro, un documentario e l’ambizioso progetto “Italia che Cambia”  finalizzato a raccontare, mappare  e creare connessioni tra le centinaia di realtà, protagoniste di cambiamenti positivi nel campo dell’imprenditoria, della politica, dell’associazionismo, della difesa del territorio, della finanza etica, del turismo responsabile, degli stili di vita.
 
Ma non è tutto. Daniel ha deciso di portare il suo viaggio nei teatri per comunicare, ad un pubblico diverso, le emozioni di chi lotta per cambiare le cose e di chi ha deciso di raccontarlo.
Abbiamo intervistato Daniel, a pochi giorni dal debutto dello spettacolo teatrale “La realtà più avanti – Viaggio nell’Italia che Cambia”.
Di che cosa parla lo spettacolo?
Questo spettacolo parla di me, parla di te, parla di tutte e tutti quegli esseri umani che ad un certo punto della loro vita si sono chiesti cosa volessero veramente, quale fosse il loro sogno personale, sociale, economico e/o politico e si sono poi attivati per raggiungerlo. Racconta quindi il mio viaggio in camper alla ricerca dell’Italia che Cambia attraverso il resoconto di alcuni incontri salienti, ma anche attraverso le mie paure e le mie conquiste e attraverso le voci di pensatori e artisti passati e presenti che accompagnano, precedono e seguono le storie delle centinaia di agenti del cambiamento attivi nel nostro Paese. Mi riferisco a Giorgio Gaber, Silvano Agosti, Epicuro, Dante, Lucio Dalla, Rodolfo De Angelis e molti altri. 
Perché hai deciso di portare a teatro il tuo viaggio?
Ho deciso di portare nei teatri il mio viaggio per cercare di arrivare ad un pubblico diverso, comunicando attraverso le emozioni ancor prima che attraverso i fatti e le notizie. Sono e resto un giornalista, non certo un attore teatrale. Mi limito a calcare il palcoscenico come un ospite inatteso che cerca di raccontarsi nel modo più onesto possibile ponendosi dalla parte dello spettatore: sorpreso, emozionato, stravolto, angosciato, entusiasta degli incontri avuti in questi anni di viaggio.
Come mai il titolo “La realtà è più avanti”?
Il titolo è una citazione del grande Giorgio Gaber che mi ha ispirato e guidato in tutto il mio percorso umano e professionale. Gaber, in realtà, racchiude in quel suo pezzo un taglio amaro e beffardo, mentre io ho deciso di utilizzare questa espressione in modo assolutamente positivo. Dopo tre anni trascorsi incessantemente sulla strada, esplorando in lungo e in largo il nostro Paese, posso dirlo con certezza: l’Italia è molto migliore di come ci viene raccontato, soprattutto sono molto migliori gli italiani. Si può sognare l’impossibile e realizzarlo in tutti i settori. La realtà quindi non è come ci viene detto. Per fortuna, la realtà è più avanti!
Chi vedremo sul palco insieme a te?
Sul palco ci saranno Stefano Fucili e Tommaso Baldini che proporranno musiche e canzoni che impreziosiranno l’esperienza in tutti i momenti salienti con pezzi originali e omaggi ad alcuni artisti “necessari” e poi ci sarà sul palco il nostro regista, Fabrizio Bartolucci, che interpreterà le voci di alcuni dei pensatori che hanno creato, nel Tempo, il contesto entro il quale si muovono i nostri protagonisti di questa Italia che Cambia.
E’ la tua prima esperienza teatrale? Com’è stato per te preparare questo spettacolo?
In realtà è la mia “seconda” esperienza, o meglio, è la seconda parte della mia prima esperienza teatrale. Proprio un anno fa, infatti, il 16 e 17 gennaio 2015, portai in scena un’altra versione di questo spettacolo in Sicilia con Anna Tinebra e Salverico Cutuli – che tra le altre cose hanno composto “Oltre l’immoto”, storica sigla di Italia che Cambia – diretto dal regista catanese Orazio Condorelli. Un’esperienza per me fondamentale che mi ha permesso di imparare moltissimo in quasi un anno di lavoro. La preparazione di questo spettacolo affonda quindi le sue radici in tutto il 2014, ma prende la forma attuale nelle scorse settimane/mesi. Per me è stata un’esperienza elettrizzante, a tratti spaventosa. Usare il linguaggio del teatro senza essere un attore è una grande sfida, ma anche un enorme fardello. La paura di essere inadeguato è fortissima e me ne sono liberato solo quando ho capito che l’importante era non presentarsi come attore, ma semplicemente come quello che sono. Un giornalista che racconta la sua esperienza in un teatro.
Perché le persone dovrebbero vederlo e dove?
Dovrebbero vederlo perché sul palco ci saranno un grande regista e due ottimi musicisti e insieme a loro un giornalista un po’ pazzo che gli racconterà le esperienze di alcune persone “semplicemente stra-Ordinarie”. Storie mai raccontate. Storie che dimostrano che si può fare davvero, che il cambiamento è alla portata di tutte e tutti. Lo spettatore uscirà da questa serata con la consapevolezza profonda che il proprio sogno è alla portata e che il mondo è pieno di persone come lui, pronte ad attivarsi e a superare ogni ostacolo per costruire un mondo sostenibile a livello personale, sociale, ambientale, economico e politico. Dove? Beh, per ora nei pressi di Fano, sabato 16 gennaio 2016. Poi, speriamo, in molte altre città italiane. Sognare l’impossibile e realizzarlo. Questo mi hanno insegnato le centinaia di persone che ho incontrato in questi anni e questo stiamo cercando di fare portando in teatro questa Italia che Cambia!Il percorso narrativo è arricchito da omaggi a Dante, Epicuro, Giorgio Gaber, Lucio Dalla, Silvano Agosti, Roberto De Angelis.";;2017-12-22T20:45:00+01:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
afc398f15188427eb497f6d52c192d28;2017-12-13T13:06:46+01:00;2017-12-13T13:06:46+01:00;"Tassullo, rassegna natalizia";;/var/villedanaunia/storage/images/comunicazione/informazione/eventi/tassullo-rassegna-natalizia/104247-1-ita-IT/Tassullo-rassegna-natalizia.jpg;;;;2017-12-16T20:30:00+01:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
00c9c744771775613194b81b1cff6a3b;2017-12-13T13:00:16+01:00;2017-12-13T13:00:16+01:00;"Tuenno, gruppo di lettura";;/var/villedanaunia/storage/images/comunicazione/informazione/eventi/tuenno-gruppo-di-lettura2/104222-1-ita-IT/Tuenno-gruppo-di-lettura.jpg;;"&quot;Jules e Jim&quot; di Roché è il libro proposto al gruppo di lettura che si riunirà l'11 gennaio a Tuenno con Alessandro Tamburini. Iscrizione gratuita e libro in prestito presso le biblioteche di Tuenno e Rallo.";;2018-01-11T20:30:00+01:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
62198e11c5c7389ea487eca5b0a5b7a0;2017-12-13T12:51:21+01:00;2017-12-13T12:51:21+01:00;"Campo, festa di Santa Lucia";;/var/villedanaunia/storage/images/comunicazione/informazione/eventi/campo-festa-di-santa-lucia/104197-1-ita-IT/Campo-festa-di-Santa-Lucia.jpg;;"L'associazione Ciamp organizza la festa della patrona Santa Lucia domenica 17 dicembre presso la sala ex Bohne.A mezzogiorno pranzo a base di stinchi con polenta e crauti (in alternativa piatto a base di formaggio).Non mancherà l'ormai tradizionale lotteria: il ricavato andrà destinato a sostenere le spese per la ristrutturazione della Chiesa di Santa Lucia di Campo. Si prega di prenotare contattando Orietta (333.5746794) o Marcella (339.1171729), oppure inviando una mail all'indirizzo ciamp.tassullo@gmail.com";;2017-12-17T12:00:00+01:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
b215ba905029caaa39f76b910c775408;2017-12-07T11:49:41+01:00;2017-12-07T11:49:41+01:00;"Nuova aula studio e incontro con l'autrice";;/var/villedanaunia/storage/images/comunicazione/informazione/eventi/nuova-aula-studio-e-incontro-con-l-autrice/103827-1-ita-IT/Nuova-aula-studio-e-incontro-con-l-autrice.jpg;;;;2017-12-12T20:45:00+01:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
f23efce6ef9cc65e7f65f106bd108574;2017-12-05T13:41:04+01:00;2017-12-05T13:41:04+01:00;"Avvianaunia, seminario esperienziale";;/var/villedanaunia/storage/images/comunicazione/informazione/eventi/avvianaunia-seminario-esperienziale/103496-1-ita-IT/Avvianaunia-seminario-esperienziale.jpg;;"Social reputation e personal branding. Oggi molto del nostro personal branding passa dalla nostra Reputazione online? E tu che reputazione hai? La sai misurare?
Abbandonata la vecchia immagine del posto fisso, con il termine Personal Branding intendiamo l’insieme delle idee, competenze e valori che un individuo riesce a trasmettere ad un potenziale datore di lavoro, dal punto di vista professionale ma anche come somma di tutti gli elementi che rendono unica e irripetibile la sua persona. 
(20% TEORIA, 80% PRATICA)
Contenuti del seminario esperienziale 
1. Reputazione on line: 5 errori da evitare sui social network (Facebook e Linkedin); come misurarla
2. Curriculum vitae: tutte le regole
3. Lettera di motivazione 
4. Il processo di selezione: come si articola, come funziona 
ATTENZIONE! SOLO 20 POSTI DISPONIBILI partecipazione gratuita previa iscrizione a: avvianaunia@gmail.com";;2017-12-16T09:00:00+01:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
1507b3c77e3fef1164be5b9df1f4fde7;2017-12-05T13:30:21+01:00;2017-12-05T13:33:56+01:00;"Nanno, festa di Santa Barbara";;;;"Il corpo dei vigili del fuoco volontari di Nanno apre le porte della caserma alla popolazione. Venerdì 8 dicembre alle 9 ci sarà la messa presso la chiesa di San Biagio a Nanno e - dalle 10 alle 12 - dopo la relazione annuale del corpo sarà possibile vedere mezzi e attrezzature (i pompieri ne spiegheranno l'utilizzo). Seguirà il rinfresco";;2017-12-08T09:00:00+01:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
ddc3f4ade404523195f074a32198878c;2017-12-05T13:11:36+01:00;2017-12-05T13:17:36+01:00;"Portolo, inaugurazione centro polifunzionale";;/var/villedanaunia/storage/images/comunicazione/informazione/eventi/portolo-inaugurazione-centro-polifunzionale/103446-1-ita-IT/Portolo-inaugurazione-centro-polifunzionale.png;;"Tutta la popolazione è invitata all'inaugurazione del nuovo centro polifunzionale di Portolo mercoledì 6 dicembre alle 18. La struttura è stata realizzata dopo la demolizione dell'ex magazzino Capsa: i lavori sono stati completati in appena 10 mesi. Il centro ospita un magazzino per il conferimento della frutta da parte dei soci di Cocea, mentre il piano superiore è al servizio dell’intera comunità e delle sue associazioni. All’esterno, non manca uno spazio coperto da utilizzare per manifestazioni di vario genere, dal teatro alla musica.";;2017-12-06T18:00:00+01:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
cfd4cd43f69083976dad48ec7a426daf;2017-12-04T11:59:25+01:00;2017-12-04T12:00:18+01:00;"Dibattito su Martin Lutero";;/var/villedanaunia/storage/images/comunicazione/informazione/eventi/dibattito-su-martin-lutero/103393-2-ita-IT/Dibattito-su-Martin-Lutero.jpg;;"In occasione dei 500 anni della Riforma protestante - con la pubblicazione delle 95 tesi di Martin Lutero – presso la sala dell'oratorio a Tuenno il 6 dicembre alle 20.30 si svolgerà un confronto con don Marcello Farina e il vaticanista Luigi Sandri, moderato da Vittorino Rodaro.";;2017-12-06T20:30:00+01:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
a97ab5c2a916981a2a8ea8df660eb523;2017-12-04T10:51:47+01:00;2017-12-04T10:51:47+01:00;"Tuenno, arriva San Nicolò";;/var/villedanaunia/storage/images/comunicazione/informazione/eventi/tuenno-arriva-san-nicolo2/103368-1-ita-IT/Tuenno-arriva-San-Nicolo.jpg;;"Il Comune di Ville d'Anaunia in collaborazione con Pro Loco, Banda comunale e vigili del fuoco volontari organizzano l'arrivo di San Nicolò a Tuenno. Il santo incontrerà i ragazzi a partire dalle 18 lungo le vie del paese seguendo questo itinerario: caseificio, bivio Dallavalle, cros de Luc, chiesa di San Nicolò, piazzale bivio Tovel, fontana in via Pasotti e piazza Liberazione, dove arriverà verso le 19. Vin brulè e te caldo per tutti. In caso di maltempo la manifestazione sarà annullata.";;2017-12-05T18:00:00+01:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
f24cf97724e6c660faf5dc3eb7704a90;2017-12-04T10:39:14+01:00;2017-12-04T10:39:14+01:00;"Sanzenone, sagra dell'Immacolata";;/var/villedanaunia/storage/images/comunicazione/informazione/eventi/sanzenone-sagra-dell-immacolata/103343-1-ita-IT/Sanzenone-sagra-dell-Immacolata.jpg;;"Il Gruppo Sanzenon organizza la sagra dell'Immacolata venerdì 8 dicembre. Alle 11.30 messa nella chiesetta del paese, pranzo alle 12.30 presso il centro diurno per anziani di Tassullo con menù a base minestra d'ordo e tortei de patate. Seguirà estrazione della lotteria.Parte del ricavato sarà devoluto in beneficenza.";;2017-12-08T11:30:00+01:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
300920db3b8ffb8e4c19433f982d3bf1;2017-11-30T21:58:51+01:00;2017-11-30T22:00:53+01:00;"Presentazione libro ""En ziro per la Val de Non""";;/var/villedanaunia/storage/images/comunicazione/informazione/eventi/presentazione-libro-en-ziro-per-la-val-de-non3/103173-1-ita-IT/Presentazione-libro-En-ziro-per-la-Val-de-Non.jpg;;"L'Aula magna delle scuole di Tuenno ospita sabato 9 dicembre alle 20.30 la presentazione del libro di poesie in noneso e italiano &quot;En ziro per la Val de Non&quot; scritto da Marco Benvenuti e corredato dalle fotografie di Giuseppe Mendini. L'incontro sarà presentato dall'assessore alla cultura del Comune di Ville d'Anaunia Maria Teresa Giuriato. Ad allietarlo ci penserà invece il Coro Santa Maria Assunta di Tassullo, diretto dal maestro Mauro Dalpiaz.Le offerte raccolte per il libro saranno finalizzate all'accoglienza dei bambini bielorussi.       &quot;Il bisogno di comunicazione poetica appartiene alla stessa condizione umana, si tratta del desiderio di comunicare in una maniera diversa da come si comunica nella vita di tutti i giorni. Prima ancora di comunicare si vuole esprimere uno stato individuale di gioia, di commozione o di pena attraverso il linguaggio. Ed è quello che negli ultimi anni ho provato a fare io, scrivendo versi, soprattutto di notte. Non ho la pretesa di presentarmi come poeta bensì come verseggiatore. Quelli che seguono sono versi nati dalla voglia di raccontare, da riflessioni quotidiane, sfiorate dalla gioia o dalla tristezza, nell'alternanza che le vicende della vita scandiscono nell'anima e nelle parole che le raccontano.Quando un poeta o un verseggiatore scrivono, devono prima di tutto ascoltare le proprie sensibilità ed emotività, perché prima che per gli altri, scrivono per loro stessi. La poesia è qualche cosa di intimo e segreto, un’oasi di cui molti, spesso, hanno bisogno. Non c’è poesia o componimento in versi però che non imponga all’autore di pensare ai possibili lettori, ai quali viene chiesto l’impegno, a volte anche la gioia, dell’interpretazione. E’ sulla sfida fra chi scrive e chi legge che si gioca l’interazione tra le parti e quindi la qualità di ciò che viene scritto. La poesia, per sua stessa natura, è soggettiva all’ennesima potenza. Ogni poesia, ogni componimento, ogni strano agglomerato di vocali e consonanti, può suscitare emozioni diverse in uditori diversi.Arriva spesso il momento in cui un autore inizia a leggere in pubblico i suoi componimenti e successivamente inizia a pensare ad una possibile pubblicazione.È ciò che è successo a me con la pubblicazione di questo piccolo volume, a cui ho cominciato a pensare dopo aver raccolto più richieste. È diviso in tre parti, un componimento in versi a rima baciata che racconta la Val di Non, alcuni componimenti in dialetto nònes e altri in lingua italiana.Nello scrivere in dialetto ho fatto tutto il possibile per restare vicino alla mia valle, al mio paese e alla sua parlata di oggi, che ho appreso dai miei genitori e che parlo da sempre in famiglia.Così ho spiegato come è nato questo libro. Che poi sia riuscito a fare quello che avrei voluto è un altro discorso. Io, che mi diletto a versificare, a volte anche prosaicamente, non ho grandi pretese, ho voluto stampare questo volumetto da regalare ai miei cari e agli amici, e da conservare come un intimo bene&quot;. Marco Benvenuti";;2017-12-09T20:30:00+01:00;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;
