remoteId;published;modified;Titolo;"Eventuale sottotitolo";"Tipo di evento";"Identificativo dell'evento";"Date ed orari dell'evento";"Descrizione breve";Argomenti;"Descrizione completa";"Galleria immagini";Video;"Iniziativa di cui fa parte";Destinatari;"Informazioni sui destinatari";"Luogo dell'evento";lat;lon;address;"Presenti all'evento";"E' gratuito";"Informazioni sui costi";Offerta;Locandina;Allegati;"Punti di contatto";Contatti;"Ulteriori informazioni";Organizzatori;"Informazioni sugli organizzatori";Patrocinio;Sponsor;"Persone o organizzazioni che hanno composto un'opera eseguita durante l’evento";"Chi presenta";"Servizio di traduzione curato da";"Lingue usate all'evento";"Numero massimo di posti";"Tempo di lettura";"Parole chiave";"Valutazione dell'evento";Appuntamenti;Recensione;"Indicato per"
da4bd67aa85403605326695cfe7e62bf;2024-05-07T15:35:40+02:00;2024-05-07T15:42:22+02:00;"'ndar a erbe";;Seminario;;;"Riconosci le erbe selvatiche e i fiori. Un dialogo con Stefano Delugan (agroecologo e Presidente della Federazione Trentina Agricoltura biologica e biodinamica) su foraging, ecologia, ambiente, rapporto tra essere umano e natura.";"Agricoltura, silvicoltura e pesca
Agricoltura
Ambiente
Spazio verde";"Attività di riconoscimento e conoscenza delle erbe selvatiche e dei fiori (foraging) che incontreremo in una breve passeggiata nel parco delle Sogiane. Il racconto spazierà tra natura ed etnobotanica, utilizzi alimentari e salutari. Al rientro, una piccola ma golosa degustazione.Con Stefano Delugan (agroecologo e Presidente della Federazione Trentina Agricoltura biologica e biodinamica).";Ndaraerbe;;;Adulti,Famiglie;;"Spazio civico Albano Tomaselli";;;;;;https://www.comune.castel-ivano.tn.it/content/download/3926/48628/1/orto3.jpg;;"Contatto Ecomuseo della Valsugana";;;"Ecomuseo della Valsugana - Dalle sorgenti di Rava al Brenta";;;;;;;Italiano;40;2;;;;;
d5ced8a85a686b7c5a47b8f4790642df;2024-05-07T16:23:14+02:00;2024-05-07T18:44:41+02:00;"Serata giochi da tavolo";;"Evento sociale";;;"Serata di gioco proposta dall'Associazione culturale Oltre.";"Tempo libero";"L'Associazione cultuale Oltre presenta, giovedì 9 maggio a partire dalle 20.30, presso lo Spazio civico Albano Tomaselli di Castel Ivano (frazione di Strigno), la Serata giochi da tavolo.La serata è gratuita e aperta a tutti. Chi lo volesse può portare da casa un proprio gioco per condividerlo con gli altri. Durante la serata è prevista la possibilità di aderire all'associazione organizzatrice.";"Giochi maggio";;;Giovani;;"Spazio civico Albano Tomaselli";;;;;;https://www.comune.castel-ivano.tn.it/content/download/3929/48709/2/giochimaggio.jpeg;;"Contatti Circolo culturale Croxarie";;;;;;;;;;Italiano;100;2;;;;;
51cf3f2feb24680fc158c469f6716398;2024-05-14T14:31:54+02:00;2024-05-14T14:31:54+02:00;"Staffetta della Via Claudia Augusta in bici";;"Evento sportivo,Evento sociale";;;"Arrivo a Strigno della staffetta in bici della Via Claudia Augusta";"Tempo libero
Patrimonio culturale
Sport
Turismo";"Da venerdì 17 a domenica 19 maggio torna la tradizionale staffetta ciclistica dal Danubio all'estremità meridionale della Via Claudia Augusta. Ogni comune lungo il percorso pedalerà con un gruppo di ciclisti dal proprio centro comunitario fino al centro comunitario del comune successivo, dove il gruppo di ciclisti del comune successivo prenderà il testimone. Sarà presente un veicolo di supporto per coordinare la staffetta ciclistica e documentarla sui media. La staffetta vuole essere un forte segnale di vita per la Via Claudia Augusta lungo il percorso e per i media internazionali.Il programma prevede l'arrivo di giornata a Castel Ivano (Strigno), venerdì 17 maggio alle 19.00, dove il Gruppo ANA organizza per ciclisti e simpatizzanti una pastasciuttata in compagnia.Il giorno successivo, sabato 18 maggio, partenza alle 9.00 da Strigno e arrivo a Samone dopo aver attraversato la frazione di Spera. A Samone cambio di testimone e partenza verso Bieno.Appuntamento sabato 18 alle 9.00 in piazza municipio a Strigno per quanti desiderano accompagnare in bicicletta la staffetta fino a Samone.";"Via Claudia";;;Adulti,Anziani,Bambini,Famiglie,Giovani;;"Palazzo del Municipio";;;;;;;;"Contatti Pedenzini Attilio";;;;;;;;;;Inglese,Tedesco;0;2;;;;;
169593a134db9cc492bbb903ae623e0b;2024-05-14T14:36:28+02:00;2024-05-14T14:36:28+02:00;"Staffetta della Via Claudia Augusta in bici";;"Evento sociale,Evento sportivo";;;"Partenza da Strigno della staffetta in bici della Via Claudia Augusta";"Tempo libero
Patrimonio culturale
Sport
Turismo
Viaggi";"Da venerdì 17 a domenica 19 maggio torna la tradizionale staffetta ciclistica dal Danubio all'estremità meridionale della Via Claudia Augusta. Ogni comune lungo il percorso pedalerà con un gruppo di ciclisti dal proprio centro comunitario fino al centro comunitario del comune successivo, dove il gruppo di ciclisti del comune successivo prenderà il testimone. Sarà presente un veicolo di supporto per coordinare la staffetta ciclistica e documentarla sui media. La staffetta vuole essere un forte segnale di vita per la Via Claudia Augusta lungo il percorso e per i media internazionali.Il programma prevede l'arrivo di giornata a Castel Ivano (Strigno), venerdì 17 maggio alle 19.00, dove il Gruppo ANA organizza per ciclisti e simpatizzanti una pastasciuttata in compagnia.Il giorno successivo, sabato 18 maggio, partenza alle 9.00 da Strigno e arrivo a Samone dopo aver attraversato la frazione di Spera. A Samone cambio di testimone e partenza verso Bieno.Appuntamento sabato 18 alle 9.00 in piazza municipio a Strigno per quanti desiderano accompagnare in bicicletta la staffetta fino a Samone.";"Via Claudia";;;Anziani,Adulti,Bambini,Famiglie,Giovani;;"Palazzo del Municipio";;;;;;;;"Contatti Pedenzini Attilio";;;;;;;;;;Italiano,Tedesco;0;2;;;;;
c3a007f6a7db750fc8789d3a31e285bf;2024-05-15T13:35:16+02:00;2024-05-15T13:35:16+02:00;"Festa degli alberi";;"Evento culturale";;;"Mercoledì 29 maggio torna la tradizionale Festa degli alberi all'ex vivaio forestale di Lunazza.";"Agricoltura, silvicoltura e pesca
Foreste";"L'Amministrazione comunale, in collaborazione con il Gruppo ANA di Strigno, organizza la tradizionale Festa degli alberi dedicata agli alunni dell’ultimo anno della scuola materna e della scuola primaria di Strigno. Appuntamento mercoledì 29 maggio alle 12 all'ex vivaio forestale di Lunazza.";"Festa degli alberi 2024";;;Bambini;;"Ex vivaio forestale di Lunazza";;;;;;;;"Contatti Ufficio Custodia forestale";;;;;;;;;;Italiano;0;2;;;;;
fe0d49dd4b293b3ecc96cab0e80affd6;2024-05-15T09:16:44+02:00;2024-05-15T09:16:44+02:00;"Giornate europee dei mulini: l'antica fusina di Agnedo";;"Evento culturale";;;"Sabato 18 e domenica 19 maggio si svolgeranno le “Giornate dei Mulini”. L'Antica Fusina Zanghellini di Agnedo parteciperà all'evento con aperture negli orari 10.00/12.00 e 14.00/16.00.";"Tempo libero
Patrimonio culturale";"Sabato 18 e domenica 19 maggio si svolgeranno le “Giornate dei Mulini”. L'Antica Fusina Zanghellini di Agnedo parteciperà all'evento con aperture negli orari 10.00/12.00 e 14.00/16.00.Ritornano le “Giornate Europee dei Mulini”: quest'anno l'appuntamento tradizionale della terza domenica di maggio, per volontà dei partner europei dell’Associazione Italiana Amici dei Mulini Storici (AIAMS), è stato inserito in un’iniziativa di più ampio respiro denominata “Maggio Europeo dei Mulini”, che in Trentino vede la collaborazione dell’Unità di missione semplice rete etnografica dei piccoli musei ed ecomuseale della Provincia autonoma di Trento. Per la prima volta il mese di maggio è dedicato alla promozione di mulini, segherie e fucine: ben 29 gli opifici aperti al pubblico. ";Fusina;;;Adulti,Anziani,Bambini,Famiglie,Giovani;;"Antica fusina Zanghellini";;;;;;https://www.comune.castel-ivano.tn.it/content/download/3941/48929/1/fusina.jpg;;"Antica fusina Zanghellini";;;;;;;;;;Italiano;0;2;;;;;
d09fe738f26a52d16ea03646dbcf3585;2024-05-15T09:17:08+02:00;2024-05-15T09:17:49+02:00;"Giornate europee dei mulini: l'antica fusina di Agnedo";;"Evento culturale";;;"Sabato 18 e domenica 19 maggio si svolgeranno le “Giornate dei Mulini”. L'Antica Fusina Zanghellini di Agnedo parteciperà all'evento con aperture negli orari 10.00/12.00 e 14.00/16.00.";"Tempo libero
Patrimonio culturale";"Sabato 18 e domenica 19 maggio si svolgeranno le “Giornate dei Mulini”. L'Antica Fusina Zanghellini di Agnedo parteciperà all'evento con aperture negli orari 10.00/12.00 e 14.00/16.00.Ritornano le “Giornate Europee dei Mulini”: quest'anno l'appuntamento tradizionale della terza domenica di maggio, per volontà dei partner europei dell’Associazione Italiana Amici dei Mulini Storici (AIAMS), è stato inserito in un’iniziativa di più ampio respiro denominata “Maggio Europeo dei Mulini”, che in Trentino vede la collaborazione dell’Unità di missione semplice rete etnografica dei piccoli musei ed ecomuseale della Provincia autonoma di Trento.Per la prima volta il mese di maggio è dedicato alla promozione di mulini, segherie e fucine: ben 29 gli opifici aperti al pubblico. ";Fusina;;;Adulti,Anziani,Bambini,Famiglie,Giovani;;"Antica fusina Zanghellini";;;;;;https://www.comune.castel-ivano.tn.it/content/download/3942/48965/1/fusina.jpg;;"Antica fusina Zanghellini";;;;;;;;;;Italiano;0;2;;;;;
84a33fe5e55d9cd99e36048e990a244e;2024-05-17T15:05:01+02:00;2024-05-17T15:05:01+02:00;"Giornata nazionale ADSI (Associazione Dimore Storiche Italiane)";;"Visita guidata";;;"L'Associazione Dimore Storiche Italiane, in collaborazione con APT Valsugana - Lagorai, propone visite guidate gratuite presso castel Pergine, castel Ivano, castel Telvana e castel Vigolo.";"Tempo libero
Patrimonio culturale
Turismo";"L'Associazione Dimore Storiche Italiane, in collaborazione con APT Valsugana - Lagorai, propone visite guidate gratuite presso castel Pergine, castel Ivano, castel Telvana e castel Vigolo.La visita prevede un itinerario fra le tre dimore storiche.Ogni spostamento è a carico del visitatore.È necessaria la prenotazione attraverso il portale dell’Associazione Dimore Storiche Italiane al seguente link https://www.associazionedimorestoricheitaliane.it/gn-trentino-alto-adige-suedtirol/Ingresso libero.ORARI DI VISITAOre 9.30 - ore 11.30 - ore 14.00 - ore 16.30.Ritrovo per visita Castel Pergine, Castel Ivano e Castel Vigolo presso le rispettive entrate, ritrovo per visita Castel Telvana Borgo Valsugana in Piazza Degasperi.Ogni visita su prenotazione massimo 20 persone.PUNTI DI RITROVO
Castel Pergine direttamente all’entrata del Castello.Parcheggio n. 1 Pra’ de la Panizza e passeggiata di circa 10 minuti per raggiungere l’entrata del Castello.
Castel Ivano direttamente all’entrata del Castello.Parcheggio via Ivano e passeggiata di 5 minuti per raggiungere l’entrata del Castello.Castel Telvana ritrovo in Piazza Degasperi Borgo Valsugana presso ufficio informazioni APT. Passeggiata di circa 40 minuti per raggiungere il Castello a piedi.
Castel Vigolo direttamente all’entrata del Castello.Parcheggio pubblico in via al Castello e passeggiata di 5 minuti per raggiungere l’entrata del Castello.E INOLTRE...Le visite saranno accompagnate dalle guide e dai proprietari del castelli.";"Giornata ADSI 2024";;;Adulti,Anziani,Famiglie,Giovani,Bambini;;"Castel Ivano";;;;;;https://www.comune.castel-ivano.tn.it/content/download/3965/49395/1/LEVICO_dimoreSTORICHEitaliane_pieg24.pdf;;"Contatti Azienda per il turismo Valsugana Lagorai";;;"Azienda per il turismo Valsugana Lagorai";;;;;;;Inglese,Italiano;20;2;;;;;
d18f4bc4bd94d8bad67c6709d90c1764;2024-05-18T10:31:30+02:00;2024-05-18T15:06:03+02:00;"48ma Coppa Amos Costa";;"Gara / Torneo / Competizione";;;"Gara ciclistica in linea per la categoria allievi, composta da circuito ondulato di 14.6 Km da ripetere 4 volte per un totale di Km 65.4: Agnedo – Centro Sportivo – Località Oltrebrenta – Ospedaletto, e quarto trofeo Franco Bellin riservato alla categoria esordienti.";"Tempo libero
Sport";"Gara ciclistica in linea per la categoria allievi, composta da circuito ondulato di 14.6 Km da ripetere 4 volte per un totale di Km 65.4: Agnedo – Centro Sportivo – Località Oltrebrenta – Ospedaletto, e quarto trofeo Franco Bellin riservato alla categoria esordienti. Organizza Veloce Club Borgo ASD in collaborazione con US Castel Ivano, Comune di Castel Ivano e Vigili del fuoco volontari di Villa Agnedo.";"48 Amos Costa";;;Giovani;;"Centro sociale / palestra di Agnedo";;;;;;https://www.comune.castel-ivano.tn.it/content/download/3967/49440/3/pieghevole+Amos+Costa+2024.pdf;;"Contatti Unione Sportiva Castel Ivano ASD";;;"Unione sportiva Castel Ivano ASD";;;;;;;Italiano;0;2;;;;;
f3094b235fecadabb2c24ed8a51e2c36;2024-05-16T10:43:08+02:00;2024-05-22T16:44:28+02:00;"Fire Fest";;"Evento sociale";;;"Il Corpo dei Vigili del fuoco volontari di Strigno organizza la &quot;Fire Fest&quot;, sabato 25 e domenica 26 maggio presso Zotta Store nella frazione di Strigno.";"Tempo libero";"Il Corpo dei Vigili del fuoco volontari di Strigno organizza la &quot;Fire Fest&quot;, sabato 25 e domenica 26 maggio presso Zotta Storem in via Degol, nella frazione di Strigno. Dalle 9.00 alle 19.00.";"Fire Fest 2024";;;Famiglie,Adulti,Giovani;;"Sede Corpo Vigili del fuoco volontari di Strigno";;;;;;https://www.comune.castel-ivano.tn.it/content/download/3952/49145/2/pompieri01.jpg;;"Contatti Corpo Vigili del fuoco volontari di Strigno";;;"Corpo Vigili del fuoco volontari di Strigno";;;;;;;Italiano;0;2;;;;;
4500bf6e7e2fffc872f9b4fa9b7aa940;2024-03-25T13:38:35+01:00;2024-05-22T17:24:33+02:00;"Emilio Mola. Ripartiamo dalle basi";;"Evento culturale,Convegno / Conferenza";;;"In attesa dell'edizione 2024, Trentino2060 propone un incontro al castello di Ivano con il giornalista Emilio Mola, autore per Rizzoli di “Ripartiamo dalle basi. Cassetta degli attrezzi per capire l’attualità e la politica”.";Politica;"In attesa dell'edizione 2024, Trentino2060 propone un incontro al castello di Ivano con il giornalista Emilio Mola.Emilio Mola è tra i giornalisti più seguiti e apprezzati nel panorama social italiano ed è autore di “Ripartiamo dalle basi. Cassetta degli attrezzi per capire l’attualità e la politica” (Rizzoli, 2022).Il titolo della conferenza sarà proprio “Ripartiamo dalle basi” e si terrà a Castel Ivano, il 17 aprile alle 20:30: sarà un evento manifesto per spiegare la necessità di ritornare alle questioni fondamentali al fine di avere un impatto significativo sulle scelte che plasmano il nostro futuro.";Mola;;;Adulti,Giovani;;"Castel Ivano";;;;;;https://www.comune.castel-ivano.tn.it/content/download/3753/45360/2/mola.jpg;;"CI International Meetings Srl";;;;;;;;;;;200;2;;;;;
8931e25037767830035fad67d817d0bb;2024-04-04T14:00:36+02:00;2024-05-22T17:21:52+02:00;"I Carabinieri incontrano gli anziani";;"Evento sociale,Incontro con esperti";;;"Utili consigli e suggerimenti da parte del Carabinieri per evitare di diventare facili prede di truffatori e ladri senza scrupoli.";"Questioni sociali";"Il Comando Provinciale Carabinieri ha stretto un’intesa con l'Arcidiocesi di Trento per fornire un ulteriore servizio di prossimità ai cittadini della terza età, avviando una vera e propria campagna a difesa delle persone anziane. In base a tale accordo, i Carabinieri (presenti in 73 sedi territoriali) saranno nei centri di aggregazione per anziani in tutto il territorio trentino, attivi in particolare nei contesti ecclesiali, per incontrare quel segmento di popolazione più esposto alle trappole – sempre più frequenti – tese nei loro confronti con finalità criminali.L'intento è quello di fornire loro utili consigli e suggerimenti per evitare di diventare facili prede di truffatori e ladri senza scrupoli.CALENDARIO INCONTRI:


lunedì 8 aprile IVANO FRACENA sala Pro Loco

mercoledì 10 aprile STRIGNO sala incontri canonica

lunedì 15 aprile SCURELLE circolo L’Olmo

mercoledì 17 aprile BIENO sala Consiglio

lunedì 22 aprile AGNEDO centro sociale

mercoledì 24 aprile SAMONE sala multiservizi (sopra il bar)

lunedì 29 aprile SPERA centro polifunzionale


Tutti gli incontri saranno in orario 17.00 - 18.00.In collaborazione con i comuni di Bieno, Castel Ivano, Samone e Scurelle, il Circolo L'Amicizia di Agnedo, il Circolo L'Olmo di Scurelle, la Pro Loco di Ivano Fracena";"Carabinieri e anziani";;;Anziani;;"Sala polivalente di Spera";;;;;;;;"Stazione dei Carabinieri di Castel Ivano";;;;;;;;;;Italiano;70;2;;;;;
1b0e5546cd428be98511cb5228cf32ce;2024-05-25T11:41:45+02:00;2024-05-25T11:41:45+02:00;"Lagorai d'incanto 2024: Casadilego e Simona Molinari in concerto";;"Manifestazione musicale";;;"L'edizione 2024 del festival musicale Lagorai d'incanto si apre con il concerto di Casadilego e Simona Molinari in località Primalunetta domenica 9 giugno alle 12. ";"Tempo libero";"Lagorai D’inCanto è una rassegna musicale in acustico nata per far riscoprire la bellezza della Catena del Lagorai e il Gruppo di Cima d’Asta. Il palcoscenico naturale intreccia suoni della natura e note musicali. Sullo sfondo, infinite sfumature di verde. La rassegna è anche l’occasione per recuperare la memoria di un passato gravoso: quello della Grande Guerra le cui intense testimonianze riemergono tra le rocce e le forre.L'edizione 2024 del festival musicale si apre con il concerto di Casadilego e Simona Molinari in località Primalunetta domenica 9 giugno alle 12. Elisa Coclite, conosciuta professionalmente come Casadilego, ha vinto la quattordicesima stagione del talent show X Factor. Il suo nome d’arte significa letteralmente Lego-House, dall’omonima canzone di Ed Sheeran.Simona Molinari è una cantautrice e compositrice italiana prevalentemente dedita al jazz e allo swing. Ha vinto il Premio Lunezia per il valore musical-letterario dell’album Egocentrica e la Targa Tenco per il disco “Petali”.Per raggiungere il luogo del concerto si accede dalla Val Campelle con parcheggio in Località Cenon di Sotto.È necessario intraprendere una camminata di circa un’ora e mezza lungo la strada forestale Cenon di Sopra – Val de Prà – Primalunetta. Il percorso è percorribile anche con mountain bike ed E-bike. La strada è in parte pavimentata e in parte sterrata.Lagorai d’InCanto nasce con l’intento di vivere e promuovere il territorio. A tutela dell’ambiente si consiglia di accedere al parcheggio in Località Cenon di sotto con il veicolo a pieno carico.";"Lagorai d'incanto 2024";;;Adulti,Anziani,Bambini,Famiglie,Giovani;;"Casa vacanze gruppi di Primalunetta";;;;;;https://www.comune.castel-ivano.tn.it/content/download/4034/50636/1/lagoraidincanto.jpg;;"Contatti Azienda per il turismo Valsugana Lagorai";;;"Azienda per il turismo Valsugana Lagorai";;;;;;;Italiano;0;2;;;;;
21c696d16fe1045ea88703701903b995;2024-05-27T09:13:08+02:00;2024-05-27T09:13:08+02:00;"Andar per erbe";;"Giornata informativa,Evento culturale";;;"Il Circolo dell'amicizia organizza &quot;Andar per erbe&quot;, alla scoperta delle piante spontanee.";"Agricoltura, silvicoltura e pesca
Ambiente
Spazio verde";"Alla scoperta delle piante spontanee con il Circolo dell'amicizia di Castel Ivano e Francesca Zeni, naturopata e accompagnatrice di media montagna:


conoscere le erbe, le regole base per la raccolta, le erbe velenose;

andar per campi e sentieri: passeggiata nel territorio;

prepariamo e degustiamo le erbe con un goloso laboratorio pratico.


Appuntamento venerdì 5 luglio 2024 dalle 14.30 alle 18.00 presso la sede del Circolo dell'amicizia ad Agnedo.Iscrizioni presso il Circolo. Massimo 25 partecipanti.";"Andar per erbe";;;Adulti,Giovani,Anziani;;"Centro sociale / palestra di Agnedo";;;;;;https://www.comune.castel-ivano.tn.it/content/download/4036/50681/1/erbe_amicizia.jpg;;"Contatti Circolo dell'amicizia Castel Ivano APS";;;"Circolo dell'amicizia Castel Ivano APS";;;;;;;Italiano;25;2;;;;;
9cff35d656981a631682a4220d595e1e;2024-05-22T09:22:58+02:00;2024-05-27T11:56:31+02:00;"Revolution Fest";;"Evento sociale,Sagra";;;"Torna la tradizionale festa campestre di Agnedo.";"Tempo libero";"Torna la tradizionale festa campestre di Agnedo, organizzata da US Castel Ivano, Gruppo ANA di Villa Agnedo e Ivano Fracena e Corpo dei Vigili del fuoco volontari di Villa Agnedo: due giorni di festa il 31 maggio e il primo giugno nel centro sportivo di Agnedo.";"Revolution Fest 2024";;;Famiglie,Adulti,Anziani,Bambini,Giovani;;"Campo da calcio Agnedo";;;;;;https://www.comune.castel-ivano.tn.it/content/download/3985/49766/2/revolutionfest.jpg;;"Contatti Unione Sportiva Castel Ivano ASD";;;"Unione sportiva Castel Ivano ASD";;;;;;;Italiano;0;2;;;;;
b7b6c94fa54405f5d59886c3727043c7;2024-05-27T09:21:46+02:00;2024-05-27T09:32:34+02:00;"Ortigaralefre in festa";;"Evento sociale,Evento sportivo";;;"ASD Ortigaralefre in festa presso il centro sportivo di Agnedo.";"Tempo libero
Sport";"L'ASD Ortigraralefre organizza ORTIGARALEFRE IN FESTA. Appuntamento al centro sportivo di Agnedo domenica 2 giugno.Alle 9.30 Inizio torneo Pulcini Straudi.Alle 17.00 Lotteria.Fornito stand gastronomico. ";"Ortigaralefre in festa";;;Bambini,Famiglie,Giovani;;"Campo da calcio Agnedo";;;;;;https://www.comune.castel-ivano.tn.it/content/download/4038/50726/2/ortigaralefreinfesta.jpg;;"Contatti Campo da calcio Agnedo";;;"ASD Ortigaralefre";;;;;;;Italiano;0;2;;;;;
610d175fd270ff152f16738d57ef5ecb;2024-05-27T11:50:22+02:00;2024-05-27T11:50:22+02:00;"L'arte de l'ombrìa: flautisti all'opera";;"Evento culturale,Manifestazione artistica,Manifestazione musicale";;;"L’ARTE DE L’OMBRÌA, che quest’anno è alla sua seconda edizione, è una rassegna proposta dal Gruppo Teatrale Tarantâs. Vuole essere un punto di incontro fra arte e cultura contadina, laddove il suo antico sapere e l’artigianalità ben si coniugano con lo spirito artistico. Il primo appuntamento è per domenica 2 giugno a partire dalle 15.15.";"Tempo libero";"Il primo appuntamento de L’ARTE DE L’OMBRÌA 2024, la rassegna musicale proposta dal Gruppo Teatrale Tarantâs giunta quest'anno alla seconda edizione, è dedicato alla musica contemporanea e alle nuove composizioni di Stefano Barcellari, che apriranno la rassegna che come di consueto si tiene presso l'AZIENDA AGRICOLA MONTI E CIELO della frazione di Spera. Appuntamento domenica 2 giugno alle 18.00.Il concerto sarà preceduto, per chi lo vorrà, da una passeggiata curata dell'Ecomuseo Valsugana. AMICI A 6 ZAMPE sarà l'argomento e il dott. Sandro Zanghellini, naturalista, guiderà i partecipanti a &quot;caccia&quot; di farfalle, api, maggiolini e altre piccole creature alate. La partecipazione è libera e il ritrovo è previsto alle ore 15:15 presso il PARCO URBANO DI SPERA in via Santa Apollonia.Stefano Barcellari è un compositore e polistrumentista che nel corso degli anni ha dato vita a progetti musicali estremamente originali e ha collaborato con diversi altri talentuosi musicisti. Oltre all’arte (è anche pittore. Suoi sono i disegni che illustrano locandine e brochure) Stefano ama la terra e gli animali. Una passione che l’ha portato a lavorare presso l’Azienda biodinamica Monti e Cielo e che ci ha dato la possibilità di conoscerlo e di dare corpo ad un’idea che già da tempo ci frullava in testa. Il Gruppo Teatrale Tarantâs integrerà la musica con delle brevi letture di prosa e poesia.FLAUTISTI ALL’OPERA, che darà fiato alle partiture di Stefano, è un quartetto monzese composto dai maestri Martino Arosio, Antonella Benatti, Cristian Casiraghi, Alessandro Monga.Sono flautisti di diverse generazioni che si conoscono da molti anni e, pur con tratti personali, condividono la stessa scuola flautistica francese e la stessa attitudine riguardo alla musica. Lo scopo principale che li spinge a riunirsi è la gioia di far musica insieme, esplorando un repertorio ampio che comprende sia composizioni originali, sia trascrizioni proprie. Attraverso l'utilizzo di diversi strumenti della famiglia dei flauti, il quartetto desidera diffondere le peculiari sonorità̀ di questa formazione.Il concerto è a ingresso a offerta libera e consapevole.In caso di pioggia il concerto avrà luogo presso la SALA POLIVALENTE DI SPERA in via Strigno 16.In caso di pioggia la passeggiata verrà annullata.Per eventuali informazioni chiamare il 347 429 5122.Sul luogo del concerto sarà esposta una piccola personale del pittore MARCO CONDLER.Inoltre l'AZIENDA AGRICOLA SIMONE MORELETTI di Ospedaletto presenterà la sua attività e i suoi prodotti.L’ARTE DE L’OMBRÌA, che quest’anno è alla sua seconda edizione, vuole essere un punto di incontro fra arte e cultura contadina, laddove il suo antico sapere e l’artigianalità ben si coniugano con lo spirito artistico.Il riferimento all’ombrìa è un modo per evidenziare quello che la natura e l’arte sono per l’essere umano: un momento di sollievo e occasione di nutrimento fisico e d emozionale.In quest’ottica, la nostra manifestazione propone musica di vari generi, ma sempre qualitativamente valida, poesia, pittura, conoscenza delle realtà contadine biologiche e biodinamiche del territorio nella cornice di un piccolo anfiteatro popolato di castagni centenari l’azienda biodinamica MONTI E CIELO di Spera che ci ha messo a disposizione in località Torgheli a Spera, nel Comune di Castel Ivano.La manifestazione è organizzata in collaborazione con l’Ecomuseo Valsugana, che curerà in particolare due delle quattro passeggiate guidate che precederanno i concerti. Ad ogni concerto inoltre sarà esposta una piccola personale di quattro pittori valsuganotti, e presenteranno la loro storia e i loro prodotti alcune aziende biologiche del territorio.Collabora alla manifestazione anche il GAS (gruppo di acquisto solidale) Bassa Valsugana che curerà il momento conviviale a conclusione di ogni concerto.";Flautisti;;;Adulti,Anziani,Bambini,Famiglie,Giovani;;"Campo da calcetto Spera";;;;"Il concerto è a ingresso a offerta libera e consapevole.";;https://www.comune.castel-ivano.tn.it/content/download/4043/50839/1/ombria01.jpg;;"Contatto Ecomuseo della Valsugana";;;;;;;;;;Italiano;0;2;;;;;
2e970baab9ae7e083c600e9cbdb567a7;2024-05-31T10:38:27+02:00;2024-05-31T11:17:16+02:00;"Corso di arrampicata";;"Evento sportivo";;;"L'US Villagnedo organizza un corso base di arrampicata presso il Centro d'alpinismo Lagorai di Agnedo (centro sportivo).";"Tempo libero
Sport";"L'US Villagnedo organizza un corso base di arrampicata presso il Centro d'alpinismo Lagorai di Agnedo (centro sportivo).Il corso, di cinque lezioni, ha lo scopo di fornire le nozioni introduttive dell'arrampicata, far conoscere questo sport e apprendere le tecniche di sicurezza con le guide alpine.Il corso si tiene nelle giornate di giovedì 12, 20, 27 giugno, 4 e 11 luglio 2024 nei seguenti orari:


corso bimbi (7-10 anni) dalle 16 alle 17.30;

corso ragazzi (11-16 anni) dalle 18 alle 19.30;

corso adulti dalle 20 alle 22.


Prezzi:


corso bimbi - 160,00 Euro;

corso ragazzi - 160,00 Euro;

corso adulti - 190,00 Euro.


Inclusi nel prezzo la t-shirt CDA Lagorai, tessera FASI annuale e noleggio attrezzatura.Per iscriversi è obbligatorio un certificato medico di buona salute o agonistico.
Iscrizioni (entro il 10 giugno) e info:
cdalagorai@gmail.com3450873581I corsi sono tenuti da guide alpine e/o istruttori FASI.Le lezioni saltate non vengono rimborsate.Le lezioni annullate per causa di forza maggiore verranno recuperate.I corsi si terranno con un numero minimo di cinque iscritti.";"Corso arrampicata 2024";;;Adulti,Bambini,Giovani;;"Centro d'alpinismo Lagorai";;;;"Prezzi:


corso bimbi - 160,00 Euro;

corso ragazzi - 160,00 Euro;

corso adulti - 190,00 Euro.


";;https://www.comune.castel-ivano.tn.it/content/download/4065/51198/2/corsoarrampicata.jpg;;"Unione sportiva Villagnedo";;"
Iscrizioni (entro il 10 giugno) e info:
cdalagorai@gmail.com3450873581";"Unione sportiva Villagnedo ASD";;;;;;;Italiano;0;2;;;;;
