remoteId,published,modified,Titolo,Eventuale sottotitolo,Tipo di evento,Identificativo dell'evento,Date ed orari dell'evento,Descrizione breve,Argomenti,Descrizione completa,Galleria immagini,Video,Iniziativa di cui fa parte,Destinatari,Informazioni sui destinatari,Luogo dell'evento,lat,lon,address,Presenti all'evento,E' gratuito,Informazioni sui costi,Offerta,Locandina,Allegati,Punti di contatto,Contatti,Ulteriori informazioni,Organizzatori,Informazioni sugli organizzatori,Patrocinio,Sponsor,Persone o organizzazioni che hanno composto un'opera eseguita durante l’evento,Chi presenta,Servizio di traduzione curato da,Lingue usate all'evento,Numero massimo di posti,Tempo di lettura,Parole chiave,Valutazione dell'evento,Appuntamenti,Recensione,Indicato per
,,"Fotografie di Laura Zinetti, testi e riflessioni di Maria Luisa Crosina.Forte superiore di Nago, dal 5 maggio al 9 giugno 2024ORARI: Lunedì chiuso. Martedì e mercoledì 15.00-19.30. Giovedì e venerdì 14.00-20.00. Sabato e domenica 13.00-20.00
La mostra si propone di offrire e condividere immagini ed impressioni di realtà affascinanti e variegate sotto ogni aspetto.
Le fotografie si riferiscono ad un pellegrinaggio che Laura Zinetti ha compiuto a marzo 2023 mentre i testi sono stati stilati durante un viaggio effettuato nel 1999 da Maria Luisa Crosina.Fulcro di questi due viaggi dell’anima attraverso millenni di storia, è stata la città di Gerusalemme, che vive e conserva una quotidianità difficile da trovare in altre parti del mondo.",Tempo libero,"&quot,Terra Santa: immagini di viaggio&quot,. Viaggiare per conoscere.Di Laura Zinetti e Maria Luisa Crosina&quot,Questa è una terra speciale, peculiare in quanto qui dimorano, e hanno radici profonde, le tre grandi religioni monoteistiche. Un mondo ed un vissuto variegati non facili da interpretare e definire. Le fotografie esposte vogliono documentare i molteplici aspetti che caratterizzano questa terra oggetto attraverso i secoli di aspre contese, ma anche rifugio e meta dopo le tragedie del 19° secolo.La mostra non intende lanciare nessun messaggio ideologico o politico, bensì si propone solamente di offrire e condividere immagini ed impressioni di realtà cosi affascinanti e variegate sotto ogni aspetto. Le fotografie si riferiscono ad un pellegrinaggio che Laura Zinetti ha compiuto a marzo 2023 mentre i testi sono stati stilati durante un viaggio effettuato nel 1999 da Maria Luisa Crosina.Fulcro di questi due viaggi dell’anima attraverso millenni di storia, è stata la città di Gerusalemme, citta che vive e conserva una quotidianità difficile da trovare in altre parti del mondo.Città dove etnie e religioni diverse si sono espresse nei modi più alti della spiritualità e dell’arte, imprimendo nell’animo di chi visita questi luoghi una miriade di impressioni. Città dove convivono comunità appartenenti ad etnie diverse, costituendo l’esempio di come la vicinanza fisica sia possibile, e nella maggior parte dei casi arricchente, pur conservando ognuna di esse la propria specificità.Un esempio di questa convivenza è il percorso della via Dolorosa, percorsa da Gesù per arrivare con la croce sul Golgota, che attraversa i 4 quartieri di Gerusalemme: ebraico, armeno, cristiano e musulmano. Gerusalemme è un susseguirsi di emozioni, suoni e profumi che ti conducono nel cuore del Suq o vecchio mercato. Oggi chiese, sinagoghe, moschee, rintocchi di campane, canti dei muezzin e il salmodiare ebraico si intrecciano, si fondono, si alternano e ci accompagnano nel nostro viaggio.Viaggio che ci ha condotte, pur con mete diverse, a conoscere tutti i territori limitrofi: dal deserto di Giuda alla Galilea, dalla Palestina ad Israele, dal mar Morto al Mar Mediterraneo, offrendoci la fortuna di poter incontrare persone diverse provenienti da paesi diversi ed ognuna con esperienze religiose e di vita diverse.Il cuore di Laura ha visto più dei suoi occhi. Laura, in pellegrinaggio, con la sua macchina fotografica ha scritto il diario di luce e speranza. Le parole di Maria Luisa hanno messo in evidenza alcuni aspetti che, pur a distanza di molti anni tra i 2 viaggi, sottolineano e commentano quanto visivamente espresso dalle fotografie di Laura.”",Terra Santa: immagini di viaggio,,,"Adulti,Anziani,Famiglie,Giovani",,Il Forte di Nago,,,,,,https://www.comune.nago-torbole.tn.it/content/download/3393/57235/8/Locandina-A3-Zinetti-Nago.pdf,https://www.comune.nago-torbole.tn.it/ocmultibinary/download/3393/57236/8/3ebd98609498977ec657504e4f282704.pdf/file/FLYER-3-Ante-21x15-Zinetti-Nago.pdf,Contatti Biblioteca,,,Comune di Nago-Torbole,,,,,,,Italiano,0,2,,,,,,,,,,,,,
,,"Il Lago di Garda, alle foci della Sarca di Torbole, si prepara ad accogliervi a partire dalle ora 16.00 per il suo primo grande evento il 18 Maggio 2024. Preparatevi a ballare, divertirvi e a creare ricordi indimenticabili con ospiti di fama internazionale.",Tempo libero,"Siete pronti per un'esperienza musicale indimenticabile? Il Lago di Garda si accenderà per il suo primo grande evento il 18 Maggio 2024 in una delle meravigliose spiagge di Torbole sul Garda. Preparatevi a ballare, divertirvi e a creare ricordi indimenticabili con ospiti di fama internazionale.Headliner: Robin SchulzSpecial Guest: Jonas BlueSupport Act A-Z:


ALDO 

ALEX THE VOICE

ANDELA

DES3ETT 

REEVA

SIMONE QUAI


Apertura cancelli: sabato 18 maggio 2024 / 09:00Inizio: sabato 18 maggio 2024 / 16:00Fine: domenica 19 maggio 2024 / 00:05Controllo normativo: Biglietto nominativo soggetto a normativa. È obbligatorio presentarsi all'evento con un documento valido per poter entrare.PROVVEDIMENTI VIABILISTICI assunti per consentire lo svolgimento dell'evento (Ordinanza n. 28 del 16 maggio)E' vietata la vendita e somministrazione nell'area del festival di superalcolici e di bevande in contenitori di vetro e lattina (Ordinanza n. 29 del 17 maggio)",Horizon,,,"Giovani,Adulti",,Foci della Sarca,,,,Da 25 a 79 euro,,https://www.comune.nago-torbole.tn.it/content/download/3420/57899/5/08ce8677-ffed-48de-951e-33e2df671b8c.jpg,,Dolce vita eventi,,,,,,,,,,"Inglese,Italiano",0,2,,,,,,,,,,,,,
,,L'Associazione Galeeando di Torbole propone la rievocazione dell'impresa realizzata fra il 1438 e il 1439 dalla Repubblica Veneziana che vide portare 2 galee e altre imbarcazioni dalla laguna veneta al lago di Garda per soccorrere l’alleata Brescia dopo l’invasione dei Visconti.,Tempo libero,"l’Associazione Galeeando riproporrà il giorno Sabato 25 Maggio 2024 la rievocazione dell’incredibile impresa realizzata fra il 1438 e il 1439 dalla Repubblica Veneziana che vide portare 2 galee e altre imbarcazioni dalla laguna veneta al lago di Garda per soccorrere l’alleata Brescia dopo l’invasione dei Visconti. I veneti risalirono il fiume Adige coinvolgendo 2000 persone e più di 600 animali, portarono a terra le imbarcazioni a Mori per trasferirle su tronchi attraverso la valle a Loppio salendo fino al passo San Giovanni. Di qui scesero al paese di Nago e quindi, percorrendo la stretta valletta di Santa Lucia arrivarono a Torbole dove le imbarcazioni furono armate per affrontare la battaglia sul Lago di Garda.Assieme ai bambini delle Scuole dell'Infanzia del Comune di Nago-Torbole e di Mori ripercorreremo l’ultimo tratto di questa coraggiosa impresa: accompagneremo in sicurezza, giù per la Santa Lucia, le nostre Galee.L’intento della giornata, oltre al ricordo storico avvenuto sul nostro territorio, è quello di coinvolgere i nostri bimbi in modo attivo facendo rivivere a loro e alle persone che ci vorranno seguire quei momenti così incredibili, dove genio e forza di volontà hanno raggiunto altissima espressione. Tutto in un clima di condivisione e allegria per coloro che vorranno partecipare",Galeas per montes,,,"Adulti,Famiglie,Giovani",,La valletta di Santa Lucia,,,,,,https://www.comune.nago-torbole.tn.it/content/download/3469/58743/3/646fe4a1-a987-4d58-84e5-077089389d0a.JPG,,Associazione Galeeando,,,,,,,,,,Italiano,0,2,,,,,,,,,,,,,
,,"In ricordo del caro amico Matteo Mazzoldi, sabato 25 maggio l'Associazione San Vigilio Nago a.p.s. ha organizzato una giornata di ritrovo, comunione e commemorazione.",Questioni sociali,"In ricordo del nostro caro amico Matteo Mazzoldi, sabato 25 maggio 2024 abbiamo organizzato una giornata di ritrovo, comunione e commemorazione a Nago in località Piazzòla.Ore 12.30 Ritrovo atleti e inizio toneo di green volley che proseguirà nella fase a gironi fino al tardo pomeriggioOre 18.00 Santa Messa presso la Chiesa di San Vigilio a NagoA seguire pasta party e successivamente si giocheranno la semifinale e la finale del torneoDalle 21.00 musica con &quot,Salviamoci la pelle&quot, cover band di LigabuePer tutti gli atleti spazio ristoro, per tutta la giornata sarà attivo servizio bar e si potranno acquistare magliette dell'evento: il ricavato sarà devoluto a EmergencyIn caso di maltempo la giornata è rinviata a domenica 26 maggio 2024",LOGO SAN VIGILIO aps,,,"Adulti,Anziani,Bambini,Famiglie,Giovani",,Piazzòla ,,,,,,https://www.comune.nago-torbole.tn.it/content/download/3472/58794/3/9e8bda82-54ee-4a18-8351-8d5e8ee7da81.JPG,,Associazione San Vigilio Nago a.p.s.,,,,,,,,,,Italiano,0,2,,,,,,,,,,,,,
,,"Torna l'iniziativa &quot,Palazzi aperti - i Municipi del Trentino per i beni culturali&quot,, promossa e coordinata dal servizio Cultura, turismo e politiche giovanili del Comune di Trento. L'appuntamento è per i primi due fine settimana del mese di giugno, rispettivamente sabato 1 e domenica 2, sabato 8 e domenica 9.A Nago, domenica 9 giugno, visita alla chiesa della Santissima Trinità a Nago","Tempo libero
Patrimonio culturale","La costruzione della suggestiva chiesa della Santissima Trinità di Nago iniziò nel maggio 1618 per iniziativa della famiglia Tonelli, il cui stemma si trova all'interno. Inizialmente era la sede di una confraternita.Fu consacrata dal principe vescovo Carlo Emanuele Madruzzo nel 1636. Al suo interno sono conservati l'altare maggiore costruito in marmo, sul quale è collocata una scultura lignea di uno scultore tirolese del XV secolo, gli altari laterali sono lignei e dedicati a San Carlo Borromeo e a San Francesco di Assisi.La chiesa si affaccia sulla piazza Antonio Gazzoletti, e la sua visita porge l'occasione per illustrare il periodo storico barocco a cui appartengono gli edifici circostanti, nonchè la storia del principato vescovile di quel periodo.Data e orario: Domenica 9 giugno 2024Luogo di ritrovo: Casa della Comunità di Nago, Parco Piazzòla, alle ore 15.00 (davanti alla ex biblioteca comunale)Cosa puoi visitare: Chiesa di Santissima TrinitàContatti: associazionebenach@gmail.com  nago@biblio.tn.itInfo e prenotazioni: Non è necessaria la prenotazione
Note: Alla chiesa si accede tramite cinque scalini davanti alla porta principale.In caso di pioggia la visita sarà annullata.https://www.palazziaperti.it/",Chiesa della Santissima Trinità a Nago,,,"Adulti,Famiglie,Giovani",,Chiesa della SS. Trinità,,,,,,https://www.comune.nago-torbole.tn.it/content/download/3511/59312/4/Palazzi-aperti_imagefull.png,,Contatti Associazione Culturale Benach,,,,,,,,,,,0,2,,,,,,,,,,,,,
,,"Nel corso delle Feste vigiliane, domenica 23 giugno il Corpo bandistico di Calavino terrà preso la chiesa di San Vigilio a Nago un concerto dopo la S. Messa officiata dal vescovo Mons. Lauro Tisi. Il concerto è previsto alle ore 11 circa.","Tempo libero
Patrimonio culturale","Le celebrazioni dedicate a San Vigilio, patrono di Nago, sono sempre molto apprezzate dalla comunità e vedono una larga partecipazione di pubblico. Domenica 23 giugno dalle ore 11 circa, dopo la Santa Messa officiata dal vescovo di Trento Mons. Lauro Tisi, il Corpo Bandistico di Calavino porterà ottima musica per tutti.",Logo Corpo bandistico di Calavino,,,"Adulti,Anziani,Bambini,Famiglie,Giovani",,Parrocchiale di San Vigilio,,,,,,,,Associazione San Vigilio Nago,,,,,,,,,,Italiano,0,2,,,,,,,,,,,,,
,,"Ancora nel corso delle Feste vigiliane, venerdì 28 giugno alle 21.00 è in programma il concerto dell'oramai nota band MG Project.Maurizio e Giorgio, musicisti professionisti, hanno creato nel 1998 un duo che da anni allieta il pubblico di eventi pubblici e privati con un vastissimo repertorio. ",Tempo libero,"Venerdì 28 giugno alle 21, in occasione delle Feste vigiliane, l'atteso concerto della band MG Project, il divertimento è assicurato come l'ottima musica. ",MG Project,,,"Adulti,Bambini,Famiglie,Giovani,Anziani",,Piazzòla ,,,,,,,,MG Project,,,,,,,,,,Italiano,0,2,,,,,,,,,,,,,
,,"Dal 14 al 28 giugno 2024 si terrà al Forte superiore di Nago una mostra con le opere di Alba Chiara Baroni, vittima di femminicidio nel 2017: tramite l'Associazione Alba Chiara APS la famiglia mantiene vivo il suo ricordo per trasformare un dolore immenso in speranza e resilienza.  Attraverso opere d’arte visive, performance, musica e letteratura, le vittime di violenza di genere possono trovare una voce per raccontare le loro storie: questo non solo aiuta nella guarigione personale, ma sensibilizza anche il pubblico su realtà spesso nascoste o minimizzate.Inaugurazione venerdì 14 giugno ore 18.00ORARI: Lunedì chiuso. Martedì e mercoledì 15.00-19.30. Giovedì e venerdì 14.00-20.00. Sabato e domenica 13.00-20.00","Tempo libero
Patrimonio culturale","Dal 14 al 28 giugno 2024 il Forte superiore di Nago ospiterà la mostra &quot,Dal dolore alla speranza: un viaggio nei colori di Alba Chiara&quot,.L’Associazione Alba Chiara APS è nata in nome di Alba Chiara Baroni, vittima di femminicidio nel 2017. La sua famiglia in questi anni ha voluto raccontare il suo enorme dolore per trasformarlo in speranza e in incontri formativi e di sensibilizzazione rivolti alle scuole e a tutta la cittadinanza. La mostra “Dal dolore alla speranza: un viaggio tra i colori di Alba Chiara” porta all’attenzione la storia di Alba Chiara Baroni come pittrice e artista poliedrica, con i suoi sogni e la sua fervida immaginazione troncati tragicamente nel luglio 2017.La mostra è completamente allestita senza scopo di lucro e in nome di Alba Chiara vuole contribuire a una riflessione sulla speranza e sulla resilienza.ORARI: Lunedì chiuso. Martedì e mercoledì 15.00-19.30. Giovedì e venerdì 14.00-20.00. Sabato e domenica 13.00-20.00",Alba Chiara APS,,,"Adulti,Giovani,Famiglie",,Il Forte di Nago,,,,,,https://www.comune.nago-torbole.tn.it/content/download/3521/59427/5/mostra%2Balba%2Bchiara%2BA3%2Bnormale-1.pdf,,Associazione Alba Chiara APS,,,,,,,,,,Italiano,0,2,,,,,,,,,,,,,
,,"Il Coro Castel Penede, che prende il nome dal castello che domina Nago e Torbole, è nato nel 1976. E' una delle formazioni più conosciute nell'alto Garda e Ledro e innumerevoli sono state le sue esibizioni sia in ambito locale, sia nazionale, che internazionale, numerosi i gemellaggi con altri cori italiani ed esteri.",Tempo libero,"Venerdì 21 giugno 2024 alle 20.30 in occasione delle Feste vigiliane a Nago, il Coro Castel Penede terrà un concerto presso la Chiesa di Santa Trinità a Nago con il Coro Rondinella di Mezzana",Logo Coro Castel Penede,,,"Adulti,Anziani,Famiglie,Giovani",,Chiesa della SS. Trinità,,,,,,https://www.comune.nago-torbole.tn.it/content/download/3555/60094/5/Locandina+S+Vigilio+Cori+21-06-2024-1.pdf,,Coro Castel Penede,,,,,,,,,,Italiano,0,2,,,,,,,,,,,,,
,,"Inizia anche per il 2024 il Mercato degli hobbisti a Torbole in Piazza Lietzmann, dalle 17 alle 23. Vi aspettiamo!","Economia
Mercato","Inizia anche per il 2024 il Mercato degli hobbisti a Torbole in Piazza Lietzmann, dalle 17 alle 23. Potrete trovare oggetti e accessori vintage, gioielli e manufatti artigianali, piccole rarità per collezionistiVi aspettiamo!",Mercatino hobbisti,,,"Adulti,Anziani,Famiglie,Giovani",,Piazza Lietzmann,,,,,,,,"Contatti Area Servizi Attività Economiche, Sociali, alle Persone e alle Imprese",,,,,,,,,,,0,2,,,,,,,,,,,,,
,,"Inizia anche per il 2024 il Mercato degli hobbisti a Torbole in Piazza Lietzmann, dalle 17 alle 23. Vi aspettiamo!","Economia
Mercato","Inizia anche per il 2024 il Mercato degli hobbisti a Torbole in Piazza Lietzmann, dalle 17 alle 23. Potrete trovare oggetti e accessori vintage, gioielli e manufatti artigianali, piccole rarità per collezionistiVi aspettiamo!",Mercatino hobbisti,,,"Adulti,Anziani,Famiglie,Giovani",,Piazza Lietzmann,,,,,,,,"Contatti Area Servizi Attività Economiche, Sociali, alle Persone e alle Imprese",,,,,,,,,,,0,2,,,,,,,,,,,,,
,,"Inizia anche per il 2024 il Mercato degli hobbisti a Torbole in Piazza Lietzmann, dalle 17 alle 23. Vi aspettiamo!","Economia
Mercato","Inizia anche per il 2024 il Mercato degli hobbisti a Torbole in Piazza Lietzmann, dalle 17 alle 23. Potrete trovare oggetti e accessori vintage, gioielli e manufatti artigianali, piccole rarità per collezionistiVi aspettiamo!",Mercatino hobbisti,,,"Adulti,Anziani,Famiglie,Giovani",,Piazza Lietzmann,,,,,,,,"Contatti Area Servizi Attività Economiche, Sociali, alle Persone e alle Imprese",,,,,,,,,,,0,2,,,,,,,,,,,,,
,,"Inizia anche per il 2024 il Mercato degli hobbisti a Torbole in Piazza Lietzmann, dalle 17 alle 23. Vi aspettiamo!","Economia
Mercato","Inizia anche per il 2024 il Mercato degli hobbisti a Torbole in Piazza Lietzmann, dalle 17 alle 23. Potrete trovare oggetti e accessori vintage, gioielli e manufatti artigianali, piccole rarità per collezionistiVi aspettiamo!",Mercatino hobbisti,,,"Adulti,Anziani,Famiglie,Giovani",,Piazza Lietzmann,,,,,,,,"Contatti Area Servizi Attività Economiche, Sociali, alle Persone e alle Imprese",,,,,,,,,,,0,2,,,,,,,,,,,,,
,,Aspettiamo tutti i bambini in Piazzòla a Nago con un super spettacolo del Mago Molletta! Venerdì 14 giugno alle 16.30,Tempo libero,"Venerdì 14 giugno il favoloso Mago Molletta porterà tutti i bambini in uno spettacolo di allegria, magia e fantasia! Vi aspettiamo tutti in Piazzòla a Nago dalle 16.30!",MAGIA BAMBINI,,,"Adulti,Famiglie,Bambini,Anziani",,Piazzòla ,,,,,,https://www.comune.nago-torbole.tn.it/content/download/3564/60247/3/LOCANDINA+MAGIA+BAMBINI.jpg,,CENTO Consorzio Esercenti Nago-Torbole,,,,,,,,,,Italiano,0,2,,,,,,,,,,,,,
,,"Inizia anche per il 2024 il Mercato degli hobbisti a Torbole in Piazza Lietzmann, dalle 17 alle 23. Vi aspettiamo!","Economia
Mercato","Inizia anche per il 2024 il Mercato degli hobbisti a Torbole in Piazza Lietzmann, dalle 17 alle 23. Potrete trovare oggetti e accessori vintage, gioielli e manufatti artigianali, piccole rarità per collezionistiVi aspettiamo!",Mercatino hobbisti,,,"Adulti,Anziani,Famiglie,Giovani",,Piazza Lietzmann,,,,,,,,"Contatti Area Servizi Attività Economiche, Sociali, alle Persone e alle Imprese",,,,,,,,,,,0,2,,,,,,,,,,,,,
,,"Inizia anche per il 2024 il Mercato degli hobbisti a Torbole in Piazza Lietzmann, dalle 17 alle 23. Vi aspettiamo!","Economia
Mercato","Inizia anche per il 2024 il Mercato degli hobbisti a Torbole in Piazza Lietzmann, dalle 17 alle 23. Potrete trovare oggetti e accessori vintage, gioielli e manufatti artigianali, piccole rarità per collezionistiVi aspettiamo!",Mercatino hobbisti,,,"Adulti,Anziani,Famiglie,Giovani",,Piazza Lietzmann,,,,,,,,"Contatti Area Servizi Attività Economiche, Sociali, alle Persone e alle Imprese",,,,,,,,,,,0,2,,,,,,,,,,,,,
,,Il Gruppo Alpini di Nago festeggia i suoi 70 anni di vita con un ricco programma di attività nelle giornate di sabato 6 e domenica 7 luglio 2024 in Piazzòla a Nago.,"Agricoltura, silvicoltura e pesca
Ambiente
Demografia e popolazione
Diritto
Economia
Energia
Politica
Vita istituzionale","Programma di sabato 6 luglio 2024
ore 17.00 Apertura Festa Alpina: distribuzione di assaggi di olio dell’Agraria di Riva del Garda da parte dell’associazione territoriale “SPIN OUT”
ore 18.00 Ritrovo per le autorità civili e militari in loc. Piazzòla di Nago
ore 19.00 Apertura Rancio “Penne al Ragù”
ore 20.30 proiezione filmato 70° Alpini Nagoore 21.00 serata culturale e musicale: “Memorie Storiche degli Eroi Dimenticati” . Presenta l'Associazione “Polveri del Giorno Dopo” in collaborazione col Coro Musicale Naghese “Note dall’Anima”.In caso di pioggia la serata si svolgerà domenica 7 luglio 2024Programma di domenica 7 luglio 2024
ore 09.00  Ritrovo per le autorità civili e militari al Monumento alla pace di Nago, introduzione con lettura di come si svolgerà la cerimonia commemorativa
ore 09.15 Alzabandiera. La Fanfara di Riva del Garda eseguirà l’inno d’Italia, con la presenza del vessillo della sezione ANA di Trento. A seguire composizione sfilamento corteo e partenza con percorso fino alla Chiesa Arcipretale S.Vigilio di Nago. La Fanfara come da regolamento si posizionerà davanti a tutti
ore 09.30 S.Messa officiata dal Parroco Don Vincenzo con benedizione delle Corone e uscita in Corteo dalla chiesaore 10.30 nel percorso in sfilata per le vie del Paese, sono previste due soste:
- ore 11.00 al Cimitero Antico di Nago presso il Monumento ai Caduti della Prima Guerra Mondiale con deposizione omaggio floreale. La Fanfara suonerà “Il Piave”
- ore 11.15: arrivo al Monumento alla Pace e deposizione di una corona d’alloro al cippo dei Caduti della Seconda Guerra Mondialeore 11.30: Il Corteo proseguirà fino al palco posizionato in località Piazzòla di Nago con saluto del Sindaco a tutte le autorità militari, civili e a tutte le persone presenti. Allocuzioni degli incaricati associativi a ricordo del 70° degli Alpini di Nago
ore 12.30:  Rancio Alpino con polenta e spiedo degli Amici di Bondone di Storoore 14.00: Concerto musicale della Fanfara Alpina di Riva del GardaSi declina ogni responsabilità per incidenti o danni a persone o cose che si dovessero verificare durante il giorno di festa",Logo Alpini Nago,,,"Adulti,Anziani,Giovani",,Piazzòla ,,,,,,https://www.comune.nago-torbole.tn.it/content/download/3585/60832/2/GRUPPO+ALPINI+NAGO_FESTA+ALPINA+2024.pdf,,Gruppo Alpini Nago,,,,,,,,,,Italiano,0,2,,,,,,,,,,,,,
,,"Con l'inaugurazione di venerdì 5 luglio 2024 alle 18.00 partirà al Forte superiore di Nago una nuova mostra.Laura Urbani è un'artista emergente trentina: la sua è la narrazione artistica di un vissuto personale molto denso e profondo.  Giovane autodidatta, Laura convive con una malattia rara, che a partire dal 2019 l'ha portata a maturare una ricerca stilistica ed espressiva attraverso lʼarte astratta.Orari: Lunedì chiuso, da martedì a domenica dalle 13.00 alle 20.30 con orario continuato.","Tempo libero
Patrimonio culturale","L’Associazione senza scopo di lucro Durendal di Arco allestirà al Forte superiore di Nago con la cura di Stefania Santoni e la collaborazione dell’Associazione “La Busa consapevole” il progetto della mostra di Laura Urbani “AION. Frammenti dell’anima”. L’attività dell’associazione persegue esclusivamente finalità di promozione della cultura e dell’arte, nei settori della psicologia analitica, filosofia, storia delle religioni, scienze umane, arte ed altre discipline direttamente o indirettamente connesse.Nella volontà di promozione di cultura e arte rientra anche la mostra di Laura Urbani: una riflessione sul tempo e sull’anima.Laura Urbani è una giovane artista autodidatta che convive con una rara malattia: nelle sue opere multimateriche vengono comunicati il dolore e la sofferenza sublimati in un omaggio alla bellezza della fragilità e alla ricchezza delle esperienze vissute dall’autrice. La parola greca Aion indica il tempo eterno, diverso da quello cronologico (Chronos): è una dimensione dilatata, dove anche nella malattia si trova lo slancio vitale per dare luce alla nostra anima.",Tela di Laura Urbani,,,"Adulti,Anziani,Famiglie,Giovani",,Il Forte di Nago,,,,,,,,Associazione Durendal,,,,,,,,,,Italiano,0,2,,,,,,,,,,,,,
,,"Tradizionale festa con cucina tipica, musica e divertimento!",Tempo libero,"
Sabato 29 giugno
Ore 19:00 apertura servizio bar e ristorazione
Dalle 19:30 distribuzione di “Fish &amp, Chips” di lago (porzioni limitate, consigliamo la prenotazione al numero +39 349 8378625)
Dalle 20:00 musica live con David KovacevicDalle 21:30 in consolle DJ StefanutiServizio bar e cucina con panini e patatine sempre attivo",Nago,,,"Adulti,Anziani,Bambini,Famiglie,Giovani",,Piazzòla ,,,,,,https://www.comune.nago-torbole.tn.it/content/download/3630/61543/2/unnamed.jpg,,Associazione San Vigilio Nago,,,,,,,,,,,0,2,,,,,,,,,,,,,
,,"Tradizionale festa con cucina tipica, musica e divertimento!",Tempo libero,"Venerdì 28 giugno  - In via Piazzola
Ore 19:00 apertura servizio bar e ristorazioneDalle 21:30 musica live con MG ProjectServizio bar e cucina con panini e patatine sempre attivo",Nago,,,"Adulti,Anziani,Bambini,Famiglie,Giovani",,Piazzòla ,,,,,,https://www.comune.nago-torbole.tn.it/content/download/3626/61426/5/unnamed.jpg,,Associazione San Vigilio Nago,,,,,,,,,,,0,2,,,,,,,,,,,,,
,,A partire dal 5 luglio fino al 9 agosto alle ore 21.00 il Consorzio Esercenti di Nago-Torbole CENTO propone una serie di concerti MusicEstate davvero per tutti i gusti a Nago e Torbole. Vi aspettiamo!Venerdì 2 agosto 2024 alle ore 21.00 al Parco Piazzola di Nago &quot,Lucio &amp, Lucio&quot, Tribute band di Lucio Battisti e Lucio Dalla,Tempo libero,Venerdì 2 agosto 2024 alle ore ora 21.00 al Parco Piazzola di Nago &quot,Lucio &amp, Lucio&quot, Tribute band di Lucio Battisti e Lucio Dalla,Locandina MusicEstate 2024,,,"Adulti,Anziani,Famiglie,Giovani",,Piazzòla ,,,,,,https://www.comune.nago-torbole.tn.it/content/download/3647/61903/1/LOCANDINA+MUSICESTATE+2024.jpg,,CENTO Consorzio Esercenti Nago-Torbole,,,,,,,,,,Italiano,0.0,2.0,,,,,,,
,,A partire dal 5 luglio fino al 9 agosto alle ore 21.00 il Consorzio Esercenti di Nago-Torbole CENTO propone una serie di concerti MusicEstate davvero per tutti i gusti a Nago e Torbole. Vi aspettiamo!Venerdì 5 luglio 2024 alle ore 21.00 al Parco Piazzola di Nago &quot,Quelli del lunedì&quot, Musica Bandiera GiallaIn caso di maltempo il concerto sarà recuperato in data 21 luglio.,Tempo libero,Venerdì 5 luglio 2024 alle ore 21.00 al Parco Piazzola di Nago &quot,Quelli del lunedì&quot, Musica Bandiera Gialla,Locandina MusicEstate 2024,,,"Adulti,Anziani,Famiglie,Giovani",,Piazzòla ,,,,,,https://www.comune.nago-torbole.tn.it/content/download/3643/61786/4/LOCANDINA+MUSICESTATE+2024.jpg,,CENTO Consorzio Esercenti Nago-Torbole,,,,,,,,,,Italiano,0.0,2,,,,,,,,,
,,Esposizione fotografica di Christian Miorandi con i “VISUAL” per Garda Jazz 2024 realizzati da LABA - Libera Accademia delle Arti di Rovereto.Dal 29 luglio all'11 agosto 2024 presso ex Colonia Pavese di  Torbole sul Garda. Orario continuato dalle 16.00 alle 21.00Ingresso gratuito,"Tempo libero
Patrimonio culturale","Una mostra di grande impatto visivo del fotografo musicale Christian Miorandi, specializzato in immagini di eventi musicali e di danza",Garda Jazz Festival al Palacongressi di Riva del Garda,,,"Adulti,Anziani,Famiglie,Giovani",,Ex Colonia Pavese Torbole sul Garda,,,,,,,,Smag Scuola Musicale Alto Garda,,,,,,,,,,"Inglese,Italiano",0,2,,,,,,,,,,,,,
,,"Lunedì 29 luglio alle 21.00 al Parco Pavese di Torbole sul Garda un concerto pieno di ritmo con l'irresistibile talento di Sam Ghezzi per un tributo al mito di Fred Buscaglione, con  le sue celebri canzoni  rivisitate e riarrangiate in chiave Jazz da una band di  giovani affermati talenti.Concerto gratuito, in caso di maltempo l'evento si terrà presso il Casinò Municipale di  Arco alle ore 21.30",Tempo libero,"A metà degli anni ‘50  Fred Buscaglione era un mito, consolidato come uno degli uomini di spettacolo più amati e richiesti, non solo come cantante: era ovunque, nelle pubblicità, alla televisione e nei film.Il personaggio di Fred, tra improbabili duri di Chicago, spietati con i nemici, sempre in balia delle donne e dell'alcool, aveva importato e fatto amare agli italiani lo Swing americano.L’irresistibile talento di Sam Ghezzi, cantante e sassofonista italiano, ma residente ad Amsterdam, rende omaggio al mito di Fred con le sue celebri canzoni rivisitate e riarrangiate in chiave Jazz.Con lui sul palco una band d’eccezione con una sezione ritmica esplosiva composta da Giuseppe Blanco, Matteo Padoin, Daniele Patton e dallo strepitoso trombettista Cesare Mecca per un’incredibile e divertita immersione nell’ ironico swing italiano degli anni ‘40 e ‘50.
Sam Ghezzi voce, sassofono tenore
Cesare Mecca tromba
Giuseppe Blanco pianoforte
Matteo Padoin contrabbassoDaniele Patton batteriaTutte le info su https://www.gardatrentino.it/it/eventi/garda-jazz-festival_8924",Sam Ghezzi in concerto,,,"Adulti,Anziani,Giovani",,Parco Pavese,,,,,,,,Smag Scuola Musicale Alto Garda,,,,,,,,,,"Italiano,Inglese",0,2,,,,,,,,,,,,,
