remoteId,published,modified,Titolo,Titolo breve,Sottotitolo,Descrizione,Testo,Inizio,Termine,Durata,Quando,Orario,Dove,Location,Informazioni,Destinatari,Costi,Stato,Tipologia,Materia,Tipo evento,Immagine,Manifestazione collegata (numero),Manifestazione collegata (testo),Manifestazione,Associazione,Immagine correlata,Progressivo,Link,Comune,lat,lon,address,Fonte
pat_2505076,2014-03-05T00:00:00+01:00,2014-03-06T01:04:30+01:00,Belle & Sebastien,,,,,2014-03-05T00:00:00+01:00,2014-03-05T00:00:00+01:00,,,ore 17.30,"Cinema Marmolada, Stréda Roma, 38, Canazei",,"
Note: Francia, 2013
Titolo originale: Belle et Sébastien
Genere: Avventura
Durata: 98'
Regia: Nicolas Vanier
Cast: Félix Bossuet, Tchéky Karyo, Margaux Châtelier, Dimitri Storoge, Medhi El GlaouiDurante la seconda guerra mondiale, nel villaggio alpino del piccolo Sébastien si scatena una caccia alla bestia pericolosa ritenuta responsabile delle stragi di pecore. Uomini armati di fucile, tra cui lo stesso César, che fa da nonno a Sébastien, sembrano non pensare ad altro che a volerla catturare e sopprimere. Ma il bambino ha conosciuto la bestia da vicino, sa che non ha ucciso lei le pecore e che si tratta solo di un dolcissimo Pastore dei Pirenei, in fuga da un padrone violento. Riuscirà il piccolo Sebastien a mettere in salvo la sua nuova amica, la gigantesca Belle? Telefono: 0462/602466 (APT Valle di Fassa)",,,,Cinema,,,,0,,,,,,http://www.fassa.com,Comune di Canazei,0.0,0.0,,Redazione Trentino Cultura
pat_2495476,2014-03-04T00:00:00+01:00,2014-02-08T11:03:49+01:00,Il Carnevale in piazza,,,,,2014-03-04T00:00:00+01:00,2014-03-04T00:00:00+01:00,,,ore 14.30,"Piaz de Sotegrava, , Moena",,"
Note: Carnevale Ladino
El Carnascial da Moena, tradizionale sfilata in maschera di Martedì grassoMartedì grasso alle ore 14.30 torna il classico appuntamento con i carri allegorici e la festa con musica e premiazione dei migliori costumi, dolci e bevande per tutti. Curiosa la partecipazione degli abitanti del rione Turchia, che attraversano il centro in abiti da sultani e odalische ricordando l'origine dal sapor di leggenda di questa parte del paese. Tra queste maschere si mescolano anche Lonc e Arlechign. A chiusura della manifestazione e del carnevale, si brucia la &quot,strìa&quot, (una strega di paglia), esorcizzano il male e scacciano l'inverno in attesa della rinascita della primavera.Telefono: 0462/602466 (APT Valle di Fassa)",,,,Manifestazioni ed eventi,,,,0,,,,,,http://www.fassa.com,Comune di Moena,0.0,0.0,,Redazione Trentino Cultura
pat_2495474,2014-03-04T00:00:00+01:00,2014-02-08T11:03:42+01:00,Gran falò. Salutiamo il Carnevale,,,,,2014-03-04T00:00:00+01:00,2014-03-04T00:00:00+01:00,,,ore 20.30,"Pian, , Campitello di Fassa",,"
Note: Carnevale Ladino
Festa di chiusura del Carnevale Ladino a Campitello di FassaA conclusione del Carnevale dopo una maratona di campanelli indossati dai giovani del paese, verrà dato fuoco al falò posto sotto l'abitato di Pian, per terminare ufficialmente il periodo carnevalescoTelefono: 0462/602466 (APT Valle di Fassa)",,,,Manifestazioni ed eventi,,,,0,,,,,,http://www.fassa.com,Comune di Campitello di Fassa,0.0,0.0,,Redazione Trentino Cultura
pat_2495463,2014-03-04T00:00:00+01:00,2014-02-08T11:01:29+01:00,Mascherèda Fascèna,,,,,2014-03-04T00:00:00+01:00,2014-03-04T00:00:00+01:00,,,ore 20.30,"Penia - Sala ex scuole elementari, , Canazei",,"
Note: Carnevale Ladino
Originale commedia teatrale in lingua ladinaOgni &quot,Carnascèr Ladin&quot, (Carnevale Ladino) che si rispetti s'inaugura con le &quot,mascherèdes&quot, di Penia, farse in lingua ladina messe in scena, alle 20.30, il 20 gennaio e 15 e 27 febbraio e 4 marzo 2014 sul &quot,palcoscenico&quot, delle ex scuole elementari del piccolo paese ai piedi della Marmolada (ingresso gratuito). Queste originali commedie sono proposte dal &quot,Grop de la Mèscres da Dèlba e Penìa&quot, (Gruppo delle maschere di Alba e Penia) e seguono precisi rituali, trasmessi di generazione in generazione. Al termine della farsa, inizia la baraonda delle maschere che si dividono in &quot,belli e brutti&quot, per dare il via al ballo sfrenato fino a notte fonda.Telefono: 0462/602466 (APT Valle di Fassa)",,,,Teatro,,,,0,,,,,,http://www.fassa.com,Comune di Canazei,0.0,0.0,,Redazione Trentino Cultura
pat_2495470,2014-03-02T00:00:00+01:00,2014-02-08T11:03:27+01:00,Gran Carnascèr de Ciampedel,,,,,2014-03-02T00:00:00+01:00,2014-03-02T00:00:00+01:00,,,ore 14.30,"Piaz de Ciampedel, , Campitello di Fassa",,"
Note: Carnevale Ladino
Maschere e carri in corteo a Campitello di FassaIl Gran Carnascèr de Ciampedel (Carnevale di Campitello) si svolge, come ogni anno, nella piazza pricipale del paese, a partire dalle ore 14.30. Una pazza sfilata tra scherzi, sketch e risate. Accanto a &quot,Laché&quot,, &quot,Bufon&quot, e &quot,Marascons&quot, il corteo si arricchisce di maschere che raffigurano ironicamente i mestieri tradizionali, assieme a &quot,faceres da bel e da burt&quot,, i &quot,strions&quot, e &quot,la stries&quot, (stregoni e streghe) e personaggi della tradizione e delle leggende della Val di Fassa.Telefono: 0462/602466 (APT Valle di Fassa)",,,,Manifestazioni ed eventi,,,,0,,,,,,http://www.fassa.com,Comune di Campitello di Fassa,0.0,0.0,,Redazione Trentino Cultura
pat_2495468,2014-03-01T00:00:00+01:00,2014-02-08T11:03:19+01:00,Festa di Carnevale,,,,,2014-03-01T00:00:00+01:00,2014-03-01T00:00:00+01:00,,,,"Vie del paese, , Pozza di Fassa",,"
Note: Carnevale Ladino
Sfilata dei carri allegorici e gran ballo di Carnevale a Pozza
ore 14.00 ritrovo delle maschere presso il parcheggio delle scuole elementari e sfilata fino al palatenda,
ore 16.30 divertimento per tutti i bambini presso il palatenda,ore 21.00 musica e ballo in mascheraTelefono: 0462/602466 (APT Valle di Fassa)",,,,Manifestazioni ed eventi,,,,0,,,,,,http://www.fassa.com,Comune di San Giovanni di Fassa / Sèn Jan,0.0,0.0,,Redazione Trentino Cultura
pat_2495212,2014-02-22T00:00:00+01:00,2014-02-06T11:02:00+01:00,RoboCop,,,,,2014-02-22T00:00:00+01:00,2014-02-23T00:00:00+01:00,,,"sabato ore 21.15

domenica ore 17.30 - 21.15","Cinema Marmolada, Stréda Roma, 38, Canazei",,"
Note: Usa, 2014
Titolo originale: RoboCop
Genere: Fantascienza
Durata: 118'
Regia: José Padilha
Cast: Joel Kinnaman, Gary Oldman, Michael Keaton, Abbie Cornish, Jackie Earle HaleyÈ l'anno 2028 e il conglomerato multinazionale OmniCorp è al centro della tecnologia dei robot. I loro droni stanno vincendo le guerre americane in tutto il mondo e ora vogliono portare questa tecnologia sulle porte di casa. Alex Murphy (Kinnaman) è un marito amorevole, padre e buon poliziotto che fa del suo meglio per arginare l'ondata di criminalità e la corruzione a Detroit. Dopo esser stato gravemente ferito nella linea del dovere, la OmniCorp utilizza la sua notevole conoscenza robotica per salvare la vita di Alex. Ritornerà per le strade della sua amata città, con incredibili nuove abilità, ma con dei problemi che un uomo normale non ha mai dovuto affrontare prima.Telefono: 0462/602466 (APT Valle di Fassa)",,,,Cinema,,,,0,,,,,,http://www.fassa.com,Comune di Canazei,0.0,0.0,,Redazione Trentino Cultura
pat_2495211,2014-02-19T00:00:00+01:00,2014-02-06T11:01:52+01:00,Sotto una buona stella,,,,,2014-02-19T00:00:00+01:00,2014-02-20T00:00:00+01:00,,,ore 21.15,"Cinema Marmolada, Stréda Roma, 38, Canazei",,"
Note: Italia, 2013
Titolo originale: Sotto una buona stella
Genere: Commedia
Durata: 106'
Regia: Carlo Verdone
Cast: Paola Cortellesi, Carlo Verdone, Tea Falco, Fausto Maria Sciarappa, Lorenzo RichelmyCosa succederebbe se un uomo d'affari (Carlo Verdone), divorziato, con una bella casa, una vita agiata, una ragazza mozzafiato, si trovasse improvvisamente costretto a fare il Mammo casalingo con due figli ventenni ed una nipotina a carico? Sotto una buona stella racconta la storia di un padre (Carlo Verdone, nel ruolo di Federico Picchioni) che si è separato dalla moglie quando i figli erano ancora piccoli. Nel corso degli anni, grazie ad una brillante carriera in una holding finanziaria, non ha fatto mai mancare nulla alla famiglia ma la sua totale assenza, affettiva e fisica, specialmente verso i figli, è stata imperdonabile. L'improvvisa morte della moglie ed uno scandalo finanziario che lo riduce quasi in rovina, cambieranno drasticamente la vita di Federico Picchioni. Non potendo più permettersi di pagare l'affitto ai figli, è costretto a farli andare a vivere a casa sua.Telefono: 0462/602466 (APT Valle di Fassa)",,,,Cinema,,,,0,,,,,,http://www.fassa.com,Comune di Canazei,0.0,0.0,,Redazione Trentino Cultura
pat_2494559,2014-02-19T00:00:00+01:00,2014-01-29T11:03:28+01:00,Happy Cheese Val di Fassa,,,,,2014-02-19T00:00:00+01:00,2014-02-19T00:00:00+01:00,,,,"Val di Fassa, , Val di Fassa",,"
Note: HappyCheese
10.30-11.30
Rifugio Salei, Passo Sella, Ski Area Col Rodella
In degustazione il formaggio Cher de Fascia (o Cuor di Fassa che dir si voglia), la sfiziosa caciotella Dolomiti e il Trentingrana, tutti prodotti dal Caseificio Val di Fassa. In abbinamento il Trentodoc Altemasi.
 5,00 a degustazione
Come arrivare al Rifugio Salei: dall'Hotel Lupo Bianco con cabinovia Pradel (a piedi o con gli sci) oppure da Campitello con funivia Col Rodella (solo con sci).
17.00-18.30
Ristorante El Pael, Strèda Roma 58 Canazei
In degustazione il Trentodoc Pisoni con uno sfizioso finger food al Cher de Fascia del Caseificio Val di Fassa.
 5,00 a degustazione
18.00-19.30
Wine Bar Valentini - Enoteca e prodotti tipici, Strèda do Ruf de Antermont 2, Canazei
I formaggi del Caseificio Val di Fassa Cher de Fascia e Dolomiti abbinati al Trentodoc Pedrotti.
 5,00 a degustazione
21.15
Hotel Rita, Strèda de Parèda 16, Canazei
Dolcetto dello Chef e Grappe artigianali tradizionali di L'OnesGratuito su prenotazione - Tel. +39 0462 601219",,,,Manifestazioni ed eventi,,,,0,,,,,,http://www.stradadeiformaggi.it,Comune di San Giovanni di Fassa / Sèn Jan,0.0,0.0,,
pat_2495210,2014-02-15T00:00:00+01:00,2014-02-06T11:01:44+01:00,Storia d'inverno,,,,,2014-02-15T00:00:00+01:00,2014-02-16T00:00:00+01:00,,,ore 21.15,"Cinema Marmolada, Stréda Roma, 38, Canazei",,"
Note: Usa, 2014
Titolo originale: Winter's Tale
Genere: Fantastico, avventura
Durata: 
Regia: Akiva Goldsman
Cast: Colin Farrell, Jessica Brown Findlay, Jennifer Connelly, Russell Crowe, William Hurt
Sito internet: www.winterstalemovie.comL'adattamento cinematografico del romanzo di Mark Helprin, ambientato nel diciannovesimo secolo e al giorno d'oggi a Manhattan. La storia è incentrata su un ladro (Farrell) che entra nella villa di una donna per derubarla, ma finisce per innamorarsene prima che lei muoia. Molti anni dopo, scopre il dono della reincarnazione, e diventa determinato a portarla di nuovo in vita. Hurt interpreta il padre della giovane. Smith interpreta un giudice e Crowe un mafioso.Telefono: 0462/602466 (APT Valle di Fassa)",,,,Cinema,,,,0,,,,,,http://www.fassa.com,Comune di Canazei,0.0,0.0,,Redazione Trentino Cultura
pat_2495209,2014-02-15T00:00:00+01:00,2014-02-06T11:01:37+01:00,Khumba,,,,,2014-02-15T00:00:00+01:00,2014-02-16T00:00:00+01:00,,,ore 17.30,"Cinema Marmolada, Stréda Roma, 38, Canazei",,"
Note: Sudafrica, 2013
Titolo originale: Khumba
Genere: Animazione
Durata: 83'
Regia: Anthony Silverston
Cast: Jake T. Austin, Steve Buscemi, Loretta Devine, Laurence Fishburne, Richard E. GrantNella comunità delle zebre che vivono nel deserto di Kharoo in Sudafrica c'è un nuovo nato a cui viene dato il nome di Khumba. Il piccolo ha però una diversità: solo metà corpo è a strisce. L'altra metà è bianca. Questo fa sì che quando sopravviene la siccità lo si accusi di esserne la causa. Venuto a sapere di una leggendaria fonte magica in cui le prime zebre apparse sulla terra si immersero per avere le strisce, Khumba parte insieme a uno gnu e a uno struzzo. In agguato c'è però il temibile leopardo Phango.Telefono: 0462/602466 (APT Valle di Fassa)",,,,Cinema,,,,0,,,,,,http://www.fassa.com,Comune di Canazei,0.0,0.0,,Redazione Trentino Cultura
pat_2495208,2014-02-12T00:00:00+01:00,2014-02-06T11:01:29+01:00,I segreti di Osage County,,,,,2014-02-12T00:00:00+01:00,2014-02-13T00:00:00+01:00,,,ore 21.15,"Cinema Marmolada, Stréda Roma, 38, Canazei",,"
Note: Usa, 2013
Titolo originale: August: Osage County
Genere: Drammatico
Durata: 121'
Regia: John Wells
Cast: Meryl Streep, Julia Roberts, Chris Cooper, Ewan McGregor, Margo MartindaleI Segreti di Osage County è l'oscura, esilarante, e profondamente commovente storia delle caparbie donne della famiglia Weston. La vita di ciascuna di loro ha preso una direzione diversa, ma una crisi familiare le riporta ancora una volta nella casa in cui sono cresciute nel Midwest, dove ritrovano la donna disturbata che le ha allevate. Telefono: 0462/602466 (APT Valle di Fassa)",,,,Cinema,,,,0,,,,,,http://www.fassa.com,Comune di Canazei,0.0,0.0,,Redazione Trentino Cultura
pat_2495206,2014-02-09T00:00:00+01:00,2014-02-06T11:01:21+01:00,A spasso con i dinosauri,,,,,2014-02-09T00:00:00+01:00,2014-02-09T00:00:00+01:00,,,ore 17.30,"Cinema Marmolada, Stréda Roma, 38, Canazei",,"
Note: Usa, 2013
Titolo originale: Walking With Dinosaurs 3D
Genere: Animazione
Durata: 97'
Regia: Neil Nightingale, Barry Cook
Sito internet: www.walkingwithdinosaurs.comDue fratelli cercano di seguire le orme del padre, fino a giungere ad una temibile resa dei conti con i dinosauri nella regione artica del nord. Per la prima volta nella storia del cinema, il pubblico è veramente catapultato in un'altra dimensione, per vedere e sentire com'era il mondo quando i dinosauri dominavano la Terra. Walking with Dinosaurs è un'esperienza incredibile che utilizza l'arte della grafica 3D per mettere il pubblico al centro di un mondo preistorico emozionante ed epico.Telefono: 0462/602466 (APT Valle di Fassa)",,,,Cinema,,,,0,,,,,,http://www.fassa.com,Comune di Canazei,0.0,0.0,,Redazione Trentino Cultura
pat_2495205,2014-02-08T00:00:00+01:00,2014-02-06T11:01:14+01:00,Capitan Harlock,,,,,2014-02-08T00:00:00+01:00,2014-02-09T00:00:00+01:00,,,"sabato ore 17.30 - 21.15

domenica ore 21.15","Cinema Marmolada, Stréda Roma, 38, Canazei",,"
Note: Giappone, 2014
Titolo originale: Space Pirate Captain Harlock
Genere: Animazione
Durata: 115'
Regia: Shinji Aramaki
Il pianeta Terra, ormai abbandonato da centinaia d'anni da una popolazione troppo numerosa per contenerlo, è diventato un luogo inviolabile e quasi sacro, mantenuto tale con pugno di ferro e fermezza militare dalla coalizione Gaia. Ad essa si contrappone Capitan Harlock e la sua ciurma a bordo dell'Arcadia, a cui si è appena aggiunto un nuovo elemento: Logan, fratello dell'ufficiale disabile Ezra e dunque infiltrato di Gaia dentro l'armata di Harlock con il compito di uccidere il capitano.Quando però Logan capirà qual è l'ideale che muove Harlock, che ha sempre percepito come un nemico, sarà pronto a schierarsi con lui contro il fratello, il quale lo accusa di aver causato la sua disabilità.Telefono: 0462/602466 (APT Valle di Fassa)",,,,Cinema,,,,0,,,,,,http://www.fassa.com,Comune di Canazei,0.0,0.0,,Redazione Trentino Cultura
pat_2495203,2014-02-05T00:00:00+01:00,2014-02-06T11:03:24+01:00,Tutta colpa di Freud,,,,,2014-02-05T00:00:00+01:00,2014-02-06T00:00:00+01:00,,,ore 21.15,"Cinema Marmolada, Stréda Roma, 38, Canazei",,"
Note: Italia, 2014
Titolo originale: Tutta colpa di Freud
Genere: Commedia
Durata: 120'
Regia: Paolo Genovese
Cast: Marco Giallini, Anna Foglietta, Vittoria Puccini, Vinicio Marchioni, Laura AdrianiFrancesco Taramelli è un analista alle prese con tre casi disperati: una libraia che si innamora di un ladro di libri, una gay che decide di diventare etero e una diciottenne che perde la testa per un cinquantenne. Ma il vero caso disperato sarà quello del povero analista stesso, visto e considerato che le tre pazienti sono le sue tre adorate figlie.Telefono: 0462/602466 (APT Valle di Fassa)",,,,Cinema,,,,0,,,,,,http://www.fassa.com,Comune di Canazei,0.0,0.0,,Redazione Trentino Cultura
pat_2493461,2014-02-01T00:00:00+01:00,2014-01-15T11:06:10+01:00,Belle & Sebastien,,,,,2014-02-01T00:00:00+01:00,2014-02-02T00:00:00+01:00,,,"sabato ore 21.15

domenica ore 17.30 - 21.15","Cinema Marmolada, Stréda Roma, 38, Canazei",,"
Note: Francia, 2013
Titolo originale: Belle et Sébastien
Genere: Avventura
Durata: 98'
Regia: Nicolas Vanier
Cast: Félix Bossuet, Tchéky Karyo, Margaux Châtelier, Dimitri Storoge, Medhi El GlaouiDurante la seconda guerra mondiale, nel villaggio alpino del piccolo Sébastien si scatena una caccia alla bestia pericolosa ritenuta responsabile delle stragi di pecore. Uomini armati di fucile, tra cui lo stesso César, che fa da nonno a Sébastien, sembrano non pensare ad altro che a volerla catturare e sopprimere. Ma il bambino ha conosciuto la bestia da vicino, sa che non ha ucciso lei le pecore e che si tratta solo di un dolcissimo Pastore dei Pirenei, in fuga da un padrone violento. Riuscirà il piccolo Sebastien a mettere in salvo la sua nuova amica, la gigantesca Belle? Telefono: 0462/602466 (APT Valle di Fassa)",,,,Cinema,,,,0,,,,,,http://www.fassa.com,Comune di Canazei,0.0,0.0,,Redazione Trentino Cultura
pat_2493460,2014-01-29T00:00:00+01:00,2014-01-15T11:06:03+01:00,Tutta colpa di Freud,,,,,2014-01-29T00:00:00+01:00,2014-01-30T00:00:00+01:00,,,ore 21.15,"Cinema Marmolada, Stréda Roma, 38, Canazei",,"
Note: Italia, 2014
Titolo originale: Tutta colpa di Freud
Genere: Commedia
Durata: 
Regia: Paolo Genovese
Cast: Marco Giallini, Anna Foglietta, Vittoria Puccini, Vinicio Marchioni, Laura AdrianiFrancesco Taramelli è un analista alle prese con tre casi disperati: una libraia che si innamora di un ladro di libri, una gay che decide di diventare etero e una diciottenne che perde la testa per un cinquantenne. Ma il vero caso disperato sarà quello del povero analista stesso, visto e considerato che le tre pazienti sono le sue tre adorate figlie.Telefono: 0462/602466 (APT Valle di Fassa)",,,,Cinema,,,,0,,,,,,http://www.fassa.com,Comune di Canazei,0.0,0.0,,Redazione Trentino Cultura
pat_2493458,2014-01-26T00:00:00+01:00,2014-01-15T11:05:56+01:00,Frozen. Il regno di ghiaccio,,,,,2014-01-26T00:00:00+01:00,2014-01-26T00:00:00+01:00,,,ore 17.30,"Cinema Marmolada, Stréda Roma, 38, Canazei",,"
Note: Usa, 2013
Titolo originale: Frozen
Genere: Animazione
Durata: 100'
Regia: Chris Buck, Jennifer Lee
Sito internet: www.disney.it
Ispirato alla favola di Hans-Christian Andersen, La regina delle nevi.Quando una profezia intrappola un intero regno in un inverno senza fine, Anna, una temeraria sognatrice, insieme al coraggioso uomo di montagna Kristoff e alla sua renna Sven, intraprende un viaggio epico alla ricerca della sorella Elsa, la Regina delle Nevi, per riuscire a porre fine al glaciale incantesimo. Anna e Kristoff incontreranno sul loro cammino creature fantastiche come i trolls, un buffo pupazzo di neve di nome Olaf, montagne alte come l'Everest e magia dietro ogni angolo, e combatteranno contro tutti gli elementi della natura per salvare il regno dalla distruzione.Telefono: 0462/602466 (APT Valle di Fassa)",,,,Cinema,,,,0,,,,,,http://www.fassa.com,Comune di Canazei,0.0,0.0,,Redazione Trentino Cultura
pat_2493457,2014-01-25T00:00:00+01:00,2014-01-15T11:05:48+01:00,Hunger Games. La ragazza di fuoco,,,,,2014-01-25T00:00:00+01:00,2014-01-26T00:00:00+01:00,,,ore 21.15,"Cinema Marmolada, Stréda Roma, 38, Canazei",,"
Note: Usa, 2013
Titolo originale: The Hunger Games: Catching Fire
Genere: Avventura
Durata: 146'
Regia: Francis Lawrence
Cast: Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Jena Malone, Elizabeth Banks
Sequel del fortunato Hunger Games, il film racconta l'avventura post-apocalittica di Katniss Everdeen.Katniss Everdeen torna a casa incolume dopo aver vinto la 74ª edizione degli Hunger Games, insieme al suo amico, il tributo Peeta Mellark. La vittoria però vuol dire cambiare vita e abbandonare familiari e amici, per intraprendere il giro dei distretti, il cosiddetto &quot,Tour di Victor&quot,. Lungo la strada Katniss percepisce che la ribellione sta montando, ma che il Capitol cerca ancora a tutti i costi di mantenere il controllo proprio mentre il Presidente Snow sta preparando la 75ª edizione dei giochi (The Quarter Quell), una gara che potrebbe cambiare per sempre le sorti della nazione di Panem.Telefono: 0462/602466 (APT Valle di Fassa)",,,,Cinema,,,,0,,,,,,http://www.fassa.com,Comune di Canazei,0.0,0.0,,Redazione Trentino Cultura
pat_2493456,2014-01-22T00:00:00+01:00,2014-01-15T11:05:41+01:00,Philomena,,,,,2014-01-22T00:00:00+01:00,2014-01-23T00:00:00+01:00,,,ore 21.15,"Cinema Marmolada, Stréda Roma, 38, Canazei",,"
Note: Gran Bretagna/Usa/Francia, 2014
Titolo originale: Philomena
Genere: Drammatico
Durata: 94'
Regia: Stephen Frears
Cast: Judi Dench, Steve Coogan, Sophie Kennedy Clark, Anna Maxwell Martin, Ruth McCabe
Irlanda, 1952. Philomena resta incinta da adolescente. La famiglia la ripudia e la chiude in un convento di suore a Roscrea. La ragazza partorirà un bambino che, dopo pochi anni, le verrà sottratto e dato in adozione. 2002. Philomena non ha ancora rinunciato all'idea di ritrovare il figlio per sapere almeno che ne è stato di lui. Troverà aiuto in un giornalista che è stato silurato dall'establishment di Blair e che accetta, seppur inizialmente controvoglia, di aiutarla nella ricerca. Gli ostacoli frapposti dall'istituzione religiosa saranno tanto cortesi quanto depistanti ma i due non si perdono d'animo.Telefono: 0462/602466 (APT Valle di Fassa)",,,,Cinema,,,,0,,,,,,http://www.fassa.com,Comune di Canazei,0.0,0.0,,Redazione Trentino Cultura
pat_2495458,2014-01-20T00:00:00+01:00,2014-02-08T11:03:12+01:00,Carnevale Ladino,,,,,2014-01-20T00:00:00+01:00,2014-03-04T00:00:00+01:00,,,,"Val di Fassa, , Val di Fassa",,"
Note: In Val di Fassa il carnevale ladino rappresenta l'evento più suggestivo e radicato della tradizione folcloristica e culturale ladina.
In Val di Fassa il Carnevale rappresenta l'evento più suggestivo e popolare della tradizione folcloristica e culturale ladina. Un appuntamento che ogni anno vive e si rinnova attraverso le &quot,mascherèdes&quot,, che trovano la loro origine in rappresentazioni burlesche e canzonatorie di personaggi appartenuti all'antica quotidianità fassana, e le realizzazioni artistiche delle &quot,facerès&quot,, le maschere lignee intagliate con estrema maestria dagli scultori locali.
Per tutto il periodo di carnevale, da Penia di Canazei a Moena, si potrà assistere a spettacoli teatrali, gare sulla neve con sci e slitte (&quot,le lese da corni&quot, in ladino), sfilate di carri allegorici, gran balli in maschera e sagre.
 
20 gennaio, 15 e 27 febbraio, 4 marzo
Mascherèda Fascèna
ore 20.30 Canazei, Penia - Sala ex scuole elementari
Originale commedia teatrale in lingua ladina
Ogni &quot,Carnascèr Ladin&quot, (Carnevale Ladino) che si rispetti s'inaugura con le &quot,mascherèdes&quot, di Penia, farse in lingua ladina messe in scena, alle 20.30, il 20 gennaio e 15 e 27 febbraio e 4 marzo 2014 sul &quot,palcoscenico&quot, delle ex scuole elementari del piccolo paese ai piedi della Marmolada (ingresso gratuito). Queste originali commedie sono proposte dal &quot,Grop de la Mèscres da Dèlba e Penìa&quot, (Gruppo delle maschere di Alba e Penia) e seguono precisi rituali, trasmessi di generazione in generazione. Al termine della farsa, inizia la baraonda delle maschere che si dividono in &quot,belli e brutti&quot, per dare il via al ballo sfrenato fino a notte fonda.
1 marzo
Festa di Carnevale a Pozza di Fassa 
Pozza di Fassa
Sfilata dei carri allegorici e gran ballo di Carnevale a Pozza
ore 14.00 ritrovo delle maschere presso il parcheggio delle scuole elementari e sfilata fino al palatenda,
ore 16.30 divertimento per tutti i bambini presso il palatenda,
ore 21.00 musica e ballo in maschera
2 marzo
Gran Carnascèr de Ciampedel
ore 14.30 Campitello di Fassa, Piaz de Ciampedel
Maschere e carri in corteo a Campitello di FassaIl Gran Carnascèr de Ciampedel (Carnevale di Campitello) si svolge, come ogni anno, nella piazza pricipale del paese, a partire dalle ore 14.30. Una pazza sfilata tra scherzi, sketch e risate. Accanto a &quot,Laché&quot,, &quot,Bufon&quot, e &quot,Marascons&quot, il corteo si arricchisce di maschere che raffigurano ironicamente i mestieri tradizionali, assieme a &quot,faceres da bel e da burt&quot,, i &quot,strions&quot, e &quot,la stries&quot, (stregoni e streghe) e personaggi della tradizione e delle leggende della Val di Fassa.Telefono: 0462/602466 (APT Valle di Fassa)
Info: 4 marzo
Carnasciar
Vigo di Fassa, Centro del paese e Piaz J.B. Massar
Grande sfilata di Carnevale per le vie del paese di Vigo di Fassa
In Val di Fassa il carnevale è uno dei momenti più affascinanti e rappresentativi delle tradizioni ladine, ma anche una grande festa colorata e popolare. Vi aspettiamo a Vigo dalle ore 15.00 con la grande sfilata dei carri per il centro del paese e la festa in Piaz J.B. Massar.
Programma:
ore 13.30, sulla terrazza della Ciasa Marmolada, la truccabimbi aspetta tutte le mascherine che vogliono farsi dipingere il viso con i colori più allegri
ore 15.00, partenza della sfilata con i carri allegorici lungo Strada Rezia
ore 15.30, merenda e festa in Piaz J.B. Massar
ore 21.00, ballo in maschera al disco-pub &quot,Il Pavone&quot, (Piaz J.B. Massar)
4 marzo
Gran falò - Salutiamo il Carnevale
ore 20.30 Campitello di Fassa, Pian
Festa di chiusura del Carnevale Ladino a Campitello di Fassa
A conclusione del Carnevale dopo una maratona di campanelli indossati dai giovani del paese, verrà dato fuoco al falò posto sotto l'abitato di Pian, per terminare ufficialmente il periodo carnevalesco.
4 marzo
Il Carnevale in piazza a Moena
ore 14.30 Moena, Piaz de Sotegrava
El Carnascial da Moena, tradizionale sfilata in maschera di Martedì grassoMartedì grasso alle ore 14.30 torna il classico appuntamento con i carri allegorici e la festa con musica e premiazione dei migliori costumi, dolci e bevande per tutti. Curiosa la partecipazione degli abitanti del rione Turchia, che attraversano il centro in abiti da sultani e odalische ricordando l'origine dal sapor di leggenda di questa parte del paese. Tra queste maschere si mescolano anche Lonc e Arlechign. A chiusura della manifestazione e del carnevale, si brucia la &quot,strìa&quot, (una strega di paglia), esorcizzano il male e scacciano l'inverno in attesa della rinascita della primavera.",,,,Manifestazioni ed eventi,,,,0,,,,,,http://www.fassa.com,Comune di San Giovanni di Fassa / Sèn Jan,0.0,0.0,,Redazione Trentino Cultura
pat_2493207,2014-01-20T00:00:00+01:00,2014-01-11T11:01:03+01:00,Sagra di Penia,,,,,2014-01-20T00:00:00+01:00,2014-01-20T00:00:00+01:00,,,,"Piazza di Penia , , Canazei",,Note: Sagra di Penia in piazza e dopo le 16.00 le tipiche maschere del Bufon e Lachè gireranno per le strade del paese con battute e allegria ,,,,Manifestazioni ed eventi,,,,0,,,,,,http://www.fassa.com,Comune di Canazei,0.0,0.0,,Redazione Trentino Cultura
