legalName,lat,lon,openingHours,telephone,email,url,sport,lit,covered,surface
,46.28234578,11.44003254,,,,,soccer,,,
,46.06911412000001,11.586543299999999,,,,,tennis,,,
,46.28590004,11.462410400000001,,,,,tennis,True,,clay
,46.28585742,11.46189252,,,,,tennis,True,,clay
,46.28591454,11.4621514,,,,,tennis,True,,clay
campo da tennis,46.06185046,11.63081556,,,,,tennis,True,,artificial_turf
campo da bocce,46.06142202,11.6313095,,,,,bowls,,,sand
campetto,46.05783196,11.629292719999999,,,,,soccer,True,,artificial_turf
,46.04560005999999,11.42079382,,,,,soccer,,,
,46.26118576666667,11.801858183333335,,,,,tennis,,,
,46.26103461666667,11.802185399999999,,,,,tennis,,,
,46.053106899999996,11.460135728571428,,,,,soccer,,,
,46.01618588,11.29845328,,,,,soccer,,,
,45.99348566,11.32052322,,,,,tennis,,,
,45.99022554285715,11.315249557142854,,,,,soccer,,,
,45.92261638,11.00754154,,,,,soccer,False,,
,45.92276174,11.00770962,,,,,volleyball,,,
,45.932453540000004,11.173739559999998,,,,,free_flying,,,
,45.881931683333335,10.850004783333333,,,,,basketball,True,,concrete
,46.04928362,11.405374,,,,,soccer,,,
,46.0498648,11.40853288,,,,,tennis,,,
Compagnia Arcieri Altopiano di Pinè,46.127053620000005,11.252343800000002,,,,,archery,False,,
Decollo VoloLiberoTrentino,46.0417167,11.316944366666668,,,,,free_flying,,,
Crossodromo Il Ciclamino,46.01093974487179,10.93363184871795,,,,,motocross,,,
,46.04727432,10.95031986,,,,,soccer,,,
,45.93484479999999,11.26387558,,,,,equestrian,,,
,45.93992412,11.2510151,,,,,volleyball,False,,sett
,45.93920204,11.262799939999999,,,,,archery,,,
Campo di calcio della parrocchia di Canale,46.042119279999994,11.22863842,,,,,soccer,True,,dirt
,46.4367091,11.2154325,,,,,tennis,False,,clay
,46.047458340000006,10.984969979999999,,,,,soccer,,,grass
Ice Stadium,45.975629899999994,10.549260471428571,,,,www.daoneicemaster.it,climbing,,,
,45.83052784,10.54039776,,,,,tennis,,,
,46.12867304,11.35323986,,,,,soccer,,,
,46.056482450000004,11.454178233333336,,,,,tennis,,,
,46.04617878,11.420752940000002,,,,,tennis,,,
,45.886120162500006,10.7331381125,,,,,soccer,False,,grass
,45.9196976,11.189813519999998,,,,,tennis,False,,clay
Campo da Pallavolo,45.73986610000001,11.064862299999998,,,,,volleyball,False,,asphalt
Campo da Basket,45.73846336,11.06569794,,,,,basketball,True,,asphalt
,46.285042139999995,11.53807842,,,,,tennis,,,
,46.28515914,11.551068859999999,,,,,soccer,,,
,46.0927345125,11.055357762500002,,,,,tennis,False,,
,46.093484700000005,11.05669066,,,,,tennis,False,,ground
,46.0949179,11.04390482,,,,,volleyball,,,
,46.0955153,11.047696980000001,,,,,soccer,False,,grass
Campo da calcio di Lon,46.08651188,10.99131352,,,,,soccer,True,,grass
,46.37306661666667,11.656329333333334,,,,,soccer,True,,
,46.23685286,11.02994676,,,,,volleyball,,,
campo da basket Luigi Einaudi,46.052835019999996,11.125922699999998,,,,,basketball,,,
,46.08562804,11.12135556,,,,,soccer,,,
,46.068415879999996,11.24514598,,,,,volleyball,,,
,46.052334120000005,11.45322626,,,,,boules,,,
,46.09037482000001,11.18196408,,,,,soccer,,,
Campo di bocce,46.061853559999996,10.99102366,,,,,bowls,,,
Pian del Gac - campo di aeromodellismo,46.13819494117647,11.208730605882353,,,,https://www.gatrentino.it/,model_aerodrome,,,
Campo volo margone,46.0672263,10.964885720000002,,,,https://www.gatrentino.it/,model_aerodrome,,,
,46.07001845999999,11.18588666,,,,,basketball,,,
,46.070016499999994,11.185466120000001,,,,,tennis,,,
,46.0700308,11.18489114,,,,,soccer,,,
,46.052211240000005,11.45685396,,,,,basketball,,,paved
,46.072468799999996,11.134831959999998,,,,,volleyball,False,,sand
,46.00428128,11.2643165,,,,,tennis,,,
,46.001212419999995,11.259742919999999,,,,,tennis,,,
,46.006491860000004,11.2668116,,,,,beachvolleyball,,,sand
,46.005622200000005,11.265664160000002,,,,,soccer,False,,grass
,46.00540738,11.2650659,,,,,soccer,False,,grass
,46.004362040000004,11.26185532,,,,,beachvolleyball,True,,sand
,46.004137220000004,11.26196204,,,,,soccer,True,,sand
,46.00125648000001,11.2540458,,,,,soccer,,,
,46.112266600000005,11.2338816,,,,,tennis,,,
,46.106373,11.303082459999999,,,,,soccer,,,dirt
,46.07108378,11.162456939999998,,,,,soccer,False,,grass
,46.07141674,11.16235198,,,,,volleyball,,,grass
,46.07216912,11.16242616,,,,,basketball,,,asphalt
,45.88156076,10.9012624,,,,,tennis,,,
,46.36830786,11.033065679999998,,,,,soccer,,,artificial_turf
,46.34396014,11.121058080000001,,,,,soccer,,,
,46.100729040000004,11.10900658,,,,,beachvolleyball,,,sand
,46.1332964,11.257452760000001,,,,,tennis,,,
,45.892204719999995,10.84930962,,,,,basketball,,,
,45.91207016,10.81760314,,,,,soccer,,,
,45.704703540000004,10.936743340000001,,,,,tennis,,,
,45.705528019999996,10.92013264,,,,,tennis,,,
,45.70169394,10.929362719999999,,,,,soccer,,,
,45.893032219999995,10.71941812,,,,,volleyball,False,,artificial_turf
,46.3121942,11.60037878,,,,,basketball,,,
,46.312256999999995,11.600615883333333,,,,,soccer,,,
,46.3119939111111,11.600337133333333,,,,,soccer,,,
,46.29957028333334,11.598344658333332,,,,,equestrian,,,
,46.30752582,11.60243194,,,,,tennis,,,
,46.30727016666666,11.602598283333334,,,,,tennis,,,
,46.36607914,11.036479759999999,,,,,soccer,,,
,45.91405227142858,10.885969342857141,,,,,basketball,True,,concrete
,45.913850659999994,10.88586264,,,,,soccer,True,,artificial_turf
,45.913916240000006,10.886301,,,,,volleyball,True,,artificial_turf
,45.88156064,11.0509266,,,,,tennis,,,
Campetto dell'oratorio,45.75544264,11.00487396,,,,,soccer,True,,grass
,45.96930688,10.9208143,,,,,tennis,,,
,46.04899015000001,11.4681071,,,,,soccer,,,grass
,46.07086704,11.511439059999999,,,,,boules,,,
,46.070878719999996,11.511389820000002,,,,,boules,,,
,46.17240746,11.07407616,,,,,basketball,,,
,46.17364464,11.07379984,,,,,soccer,,,
,46.17350168,11.07410038,,,,,beachvolleyball,,,
,46.173518060000006,11.06836358,,,,,soccer,,,
,45.970579699999995,11.095902339999999,,,,,soccer,,,
,45.970489979999996,11.0942133,,,,,basketball,,,
,45.94424306,11.24786154,,,,,soccer,False,,grass
,46.07220099999999,11.13481008,,,,,basketball,False,,concrete
,46.30537107999999,10.73691054,,,,,beachvolleyball,,,
,46.19727274,11.1319602,,,,,soccer,,,
,46.33132226666667,11.004009080000001,,,,,equestrian,,,grass
,46.33113397999999,11.00414154,,,,,equestrian,,,grass
,46.31475424,11.04947816,,,,,soccer,,,
,46.44061276,11.01882874,,,,,soccer,,,grass
,46.043628,11.121265659999997,,,,,volleyball,,,
,46.248668280000004,11.06915278,,,,,volleyball,,,asphalt
,46.01971725999999,11.10558568,,,,,basketball,,,
,45.73362896,10.93919922,,,,,soccer,True,,grass
,45.738264120000004,10.94681956,,,,,soccer,,,
,45.92217726,11.3213851,,,,,soccer,,,
,45.933753859999996,11.27540822,,,,,volleyball,False,,grass
,45.954606580000004,11.297865980000001,,,,,soccer,,,
,45.92235144,11.321648960000001,,,,,volleyball,,,
,45.97046134,11.23362692,,,,,soccer,False,,grass
Stadio comunale,46.153050699999994,10.759026655555557,,,,,soccer,,,
,46.38125634000001,11.67199426,,,,,soccer,,,
,46.08360706,11.526896559999999,,,,,soccer,,,
,46.310014720000005,11.661220060000002,,,,,tennis,False,,asphalt
,46.310391800000005,11.66148542,,,,,basketball,False,,asphalt
,46.16369204,11.305627220000002,,,,,soccer,True,,sand
,46.15433162,11.137132900000001,,,,,boules,,,
,46.1433694,11.12689796,,,,,soccer,,,
,46.29792034,11.0250431,,,,,tennis,,,
,46.29774554,11.025122839999998,,,,,tennis,,,
,46.143076619999995,11.18548172,,,,,soccer,,,
,46.04898112,10.853789019999999,,,,,beachvolleyball,,,sand
,46.049395360000005,10.855766939999999,,,,,tennis,,,
,46.03892768,10.866395180000001,,,,,tennis,,,clay
,46.153837980000006,11.81106414,,,,,soccer,False,,grass
,46.36493118,11.099550400000002,,,,,equestrian,,,
,46.3645193,11.09903366,,,,,equestrian,,,
,46.36386528,11.098689259999999,,,,,boules,,,
,46.43706494,11.215982579999999,,,,,basketball,True,,asphalt
,45.86858013999999,11.0277253,,,,,soccer,,,
,46.15820126,11.74047496,,,,,tennis,,,
Sporting Center,46.31088185333333,11.608132173333335,,,,,tennis,,,
Minigolf Predazzo,46.31093251666667,11.616084316666667,,,,,golf,,,
,45.890667712500004,10.691271587500001,,,,,soccer,,,
,45.88492548333334,10.670183966666668,,,,,tennis,,,
,46.15449855999999,10.759744399999999,,,,,beachvolleyball,True,,sand
,46.156226280000006,10.75602838,,,,,soccer,True,,artificial_turf
,46.15657414,10.755774899999999,,,,,basketball,True,,tartan
,45.86588571428571,10.744994557142856,,,,,tennis,False,,clay
,46.05758316,11.131012160000001,,,,,tennis,,,
,46.05732938,11.131131,,,,,soccer,,,
,45.870386611111115,10.774579855555555,,,,,tennis;basketball;volleyball,False,,
,46.06998675999999,10.74516474,,,,,soccer,,,
,46.04450486,10.753531419999998,,,,,soccer,False,,grass
,46.0619151,11.10880866,,,,,basketball,,,
,46.06175294,11.10865608,,,,,volleyball,,,
,46.30794603333334,10.763916133333332,,,,,ski_jumping,,,
,46.30781105555556,10.763834322222221,,,,,ski_jumping,,,
campo calcetto/tennis,46.407638979999994,10.814156739999998,,,,,soccer,,,
,46.0157794,10.81633572,,,,,beachvolleyball,,,sand
,46.0158697,10.81814146,,,,,soccer,,,
,46.014755060000006,10.820485520000002,,,,,boules,,,
,46.195737120000004,11.67917254,,,,,basketball,,,
,46.19603452,11.677311839999998,,,,,soccer,,,
Maneggio Dallapiccola,46.14636603846155,11.268553765384619,,,,,equestrian,,,
,45.99056301428572,11.238539228571426,,,,,equestrian,,,
,45.98481516,11.237522160000001,,,,,basketball,,,asphalt
Hot tub,46.289075579999995,11.4667794,,,,,swimming,,,
,45.87749753333333,11.034030116666665,,,,,basketball,True,,paved
,45.87736978,11.033618999999998,,,,,table_tennis,False,,
,45.919059860000004,11.0652082,,,,,tennis,,,
,45.919184,11.06539578,,,,,tennis,,,
,45.75818686,10.996310339999999,,,,,tennis,,,
Campo Sant'Agnese,46.106561150000005,11.184444749999999,,,,,soccer,True,,artificial_turf
,46.04106048,11.460089,,,,,soccer,,,
,45.90850138333334,11.132527533333333,,,,,soccer,,,grass
,46.1716981,11.00402016,,,,,beachvolleyball,,,sand
,46.120308699999995,11.212521079999998,,,,,basketball,,,
Campo da beach,46.14998859999999,11.27674462,,,,,beachvolleyball,,,sand
,46.06700784,11.15396672,,,,,volleyball,False,,asphalt
,45.895390260000006,11.087426180000001,,,,,boules,,,
,45.94353198,10.632424499999999,,,,,handball,,,
Skate Park,46.1568829375,10.755580175,,,,,skateboard,True,,
,46.473806100000004,11.143246299999998,,,,,soccer,,,
,46.05815465,11.531839616666668,,,,,soccer,,,
,45.91522111250001,10.8836358,,,,,soccer,,,
,46.454467179999995,11.11190272,,,,,soccer,,,
,46.458676860000004,11.1316471,,,,,soccer,,,
,46.04116488000001,10.87663278,,,,,volleyball;basket,,,
,46.001577829999995,11.086383435000002,,,,,basketball,,,
,46.15551388,11.73304252,,,,,soccer,True,,asphalt
,45.91979102,10.86668988,,,,,soccer,,,
,46.06716762,11.11953084,,,,,soccer,,,
,45.90807588571429,10.84733892857143,,,,,tennis,,,
,45.87572376,10.89745764,,,,,soccer,,,
,45.993907060000005,11.261740020000001,,,,,tennis,,,
,45.9938483,11.261612159999999,,,,,tennis,,,
,46.05154846,11.1436941,,,,,volleyball,,,concrete
Euromix Motors - Off-road Experience,46.2678662125,11.027171212499999,,,,,motor,,,
Crossodromo di Coredo,46.354377775,11.07771396875,,,,,motor,,,
,46.11417298333333,11.182073483333335,,,,,soccer,True,,grass
,46.094966119999995,11.11818714,,,,,volleyball,True,,artificial_turf
,46.0374302,10.875092519999999,,,,,tennis,True,,
,46.12058288,11.09151686,,,,,volleyball,,,
,46.12073702,11.09181224,,,,,soccer,,,
,46.04201552000001,11.226764079999999,,,,,soccer,True,,tartan
Palestra San Giovanni Bosco,45.89405203333333,11.041873888888889,,,,,gymnastics;climbing,,,
,46.191885459999995,11.827408020000002,,,,,soccer,,,
,46.362032060000004,10.668716459999999,,,,,soccer,,,grass
,46.03585525999999,10.7448373,,,,,soccer,,,
,46.104253379999996,10.740531480000001,,,,,bowls,,,
,46.10423224,10.74061868,,,,,bowls,,,
,46.10387272,10.74030494,,,,,volleyball,,,
,46.10332602857142,10.741538471428571,,,,,soccer,,,
,46.05648212,10.749897120000002,,,,,volleyball,,,
,46.08962689999999,11.066274266666667,,,,,basketball,True,,asphalt
,46.0901925,11.10706026,,,,,soccer,,,
,46.09844,11.11428136,,,,,chess,,,
,45.91961036666666,10.892750591666667,,,,,soccer,,,
,46.029076880000005,11.39068172,,,,,tennis,,,
,45.986522459999996,11.668178180000002,,,,,soccer,,,
,46.136391880000005,10.77081892,,,,,soccer,,,
,45.782981719999995,11.025575320000002,,,,,soccer,,,
,46.09377828,11.19716742,,,,,soccer,,,
,46.3429437,11.10632842,,,,,soccer,,,
,46.40469545999999,11.137710760000001,,,,,tennis,,,
,46.32947083333334,10.885549022222223,,,,,equestrian,,,
,45.81983266,10.97051858,,,,,soccer,True,,concrete
,45.8197392125,10.9695979875,,,,,soccer,True,,grass
,46.19154046,10.7938951,,,,,soccer,,,
,46.405451119999995,11.14252418,,,,,basketball,,,
,46.33990554,10.90841152,,,,,beachvolleyball,,,
,46.33976594999999,10.908349866666667,,,,,beachvolleyball,,,
,46.31294628,10.78477724,,,,,equestrian,,,
,46.063357,11.2500051,,,,,beachvolleyball,,,sand
,46.067626419999996,11.24644136,,,,,boules,,,
,45.92674706,11.044478340000001,,,,,soccer,,,grass
,46.04105976,10.8759762,,,,,boules,,,
,46.04100016,10.87598042,,,,,boules,,,
,46.03748046,10.8747075,,,,,beachvolleyball,True,,sand
,46.06504474,11.52314368,,,,,soccer,,,
,46.02233016,10.94709406,,,,,soccer,False,,grass
,46.15643244,10.75668622,,,,,beachvolleyball,False,,sand
,46.02844588,10.82454692,,,,,soccer,,,
,46.157007920000005,10.756122340000001,,,,,soccer,False,,grass
,46.01652122,10.815415580000002,,,,,soccer,,,
,46.163662179999996,10.75932156,,,,,skateboard,,,
,46.1488543,10.766675359999999,,,,,basketball,,,
,46.12490785999999,10.81432348,,,,,soccer,,,
,46.12515302,10.81409198,,,,,volleyball,,,
Climbing Stadium Arco Rock,45.92337547333333,10.89074204,,,,https://www.mountime.com/en/climbing-stadium-arco-rock-master.html,climbing,,,
,46.31940784,10.863497460000001,,,,,tennis,,,
,46.35361168,10.668462960000001,,,,,basketball,,,
Campo da calcio,46.38951822,11.13524788,,,,,soccer,,,
,46.326920939999994,10.8819123,,,,,soccer,True,,grass
,46.0091114,11.134672259999999,,,,,tennis;futsal,,True,
,46.36989102,10.88463852,,,,,soccer,,,
,46.42018083999999,11.188788579999999,,,,,soccer,,,
,46.4113681,11.18489414,,,,,equestrian,,,
,46.00508992,11.336166219999999,,,,,soccer,,,
,46.06305992,10.713705299999999,,,,,beachvolleyball,,,
,46.06280444,10.71373462,,,,,basketball,,,
,46.06331778,10.71343026,,,,,soccer,,,
,46.076532,10.724755720000001,,,,,beachvolleyball,,,sand
,46.0681339,11.12847096,,,,,beachvolleyball,True,,sand
,45.87618836,10.9918941,,,,,soccer,True,,artificial_turf
,45.92748926,11.05034768,,,,,tennis,,,
,46.40938608571429,11.132115742857142,,,,,equestrian,,,
,46.00839836,11.13005652,,,,,tennis,,,
,46.00833516,11.13027588,,,,,soccer,,,
,46.009243219999995,11.1349347,,,,,beachvolleyball,,,sand
,46.2969721,10.8137736,,,,,tennis,,,
,46.32922887777778,11.602809366666667,,,,,ski_jumping,,,artificial_turf
,46.32920508,11.60270739,,,,,ski_jumping,,,artificial_turf
,46.32908296666667,11.602626688888888,,,,,ski_jumping,,,artificial_turf
,46.00886852,11.13464202,,,,,tennis,,,
Poligono di tiro,46.28089526,11.523957159999998,,,,,shooting,,,
,46.2841688,11.452077580000001,,,,,soccer,,,grass
,46.2840499,11.45086722,,,,,soccer,,,grass
,46.30108534,11.59943432,,,,,soccer,,,grass
Campo polivalente,46.124953500000004,11.116690371428572,,,,,basketball;volleyball,,,acrylic
,46.14032032,11.113575599999999,,,,,tennis,,,
,46.4629329,11.78218904,,,,,tennis,,,
Bocciodromo,45.88984179,11.03612747,,,,,boules,,,
,45.89153808,11.03827488,,,,,basketball,,,concrete
,45.918154483333325,11.020381900000002,,,,,basketball,,,asphalt
,46.2201727,11.046685966666667,,,,,tennis;volleyball,,,asphalt
,46.4622394375,11.7181212375,,,,,equestrian,,,
,45.880677860000006,10.8534391,,,,,soccer,,,
,46.05665549999999,11.12189962,,,,,beachvolleyball,,,sand
,46.07067619090909,11.485692181818182,,,,,tennis,,,
,45.96200926666666,10.909691883333332,,,,,basketball,,,
,46.10758898571429,11.110979014285714,,,,,soccer,False,,artificial_turf
,45.90789368000001,11.01234198,,,,,soccer,,,
,46.0901485,11.118697780000002,,,,,table_tennis,True,,
Campo sportivo sintetico di San Martino,46.2618444,11.796779520000001,,,,,soccer,,,artificial_turf
,45.83478865,10.956590633333334,,,,,soccer,,,
,46.33620952,11.05016142,,,,,soccer,,,
,46.30931106,10.764626620000001,,,,,beachvolleyball,,,
,46.3084541,10.76428492,,,,,skateboard,,,
,46.07858589999999,11.0011843,,,,,soccer,False,,artificial_turf
,45.853954800000004,10.981328126315791,,,,,skateboard,True,,concrete
,46.37297028333334,11.656808966666667,,,,,tennis,,,
,45.88551036666667,10.67036772,,,,,soccer,,,
,45.89494989090909,10.683191481818183,,,,,soccer,,,
,45.89514703,10.68232771,,,,,tennis,,,
,45.889457140000005,11.011772639999998,,,,,volleyball,,,artificial_turf
,45.93399678181818,11.275120809090907,,,,,skateboard,False,,asphalt
,46.016760219999995,11.2906771,,,,,tennis,,False,
,46.0170292,11.29029768,,,,,tennis,,,
,46.0167192,11.29020106,,,,,tennis,,True,
,46.27720488,11.078135519999998,,,,,soccer;volleyball,,,
,46.359387219999995,11.03181184,,,,,soccer,True,,concrete
,46.36522720000001,11.02994128,,,,,basketball,,,
,46.3650945,11.02997736,,,,,soccer,,,
,46.04286123999999,11.13175394,,,,,basketball,True,,concrete
,46.04315595999999,11.13161802,,,,,beachvolleyball,True,,sand
,46.3487206,11.019368459999999,,,,,soccer,,,
,46.216954699999995,11.09441354,,,,,tennis,,,
,46.04832952,11.11809182,,,,,soccer,,,ground
"Circolo Tennis ""Umberto Grillo"" Le Arcade",46.0521287,11.1205047875,,,,,tennis,,,
,46.079817479999996,11.26311186,,,,,tennis,,,
,46.173713140000004,11.219266580000001,,,,,soccer,,,
,46.431379199999995,11.685684499999999,,,,,tennis,,,
,46.429092559999994,11.68766952,,,,,soccer,True,,artificial_turf
,46.31265302,11.66597378,,,,,basketball,,,
,46.31293644,11.667078360000001,,,,,tennis,,,
,46.17336028,11.83153608,,,,,tennis,,,
,46.222814420000006,10.82770448,,,,,soccer,True,,artificial_turf
,46.059291859999995,11.615271320000002,,,,,soccer,,,
,45.91911558333333,10.831293816666667,,,,,basketball,,,
,45.866725179999996,10.787710999999998,,,,,soccer,,,artificial_turf
,45.90042906666667,10.945092866666668,,,,,equestrian,,,
,45.862710119999996,11.086113600000001,,,,,soccer,,,
,45.86775516,11.074183019999998,,,,,basketball,,,
,46.07652066,10.725302180000002,,,,,soccer,,,
,45.840907959999996,11.06324322,,,,,soccer,,,
,46.03885552,11.128845819999999,,,,,beachvolleyball,False,,sand
Campo Padel,46.15440194,10.75957644,,,,,padel,,,
,45.88485033333333,10.861306999999998,,,,,tennis,True,,concrete
,45.88466665714286,10.860669142857144,,,,,boules,True,,concrete
,45.88797828999999,10.863441360000001,,,,,basketball,True,,concrete
,46.172387414999996,11.003987415000001,,,,,equestrian,,,
,45.89372241428572,10.842189342857141,,,,,soccer,True,,artificial_turf
,45.89040782499999,10.843981783333334,,,,,soccer,True,,artificial_turf
,45.88996595555555,10.843733244444444,,,,,basketball,True,,artificial_turf
,45.89014706,10.84385372,,,,,volleyball,True,,artificial_turf
,45.88954965833333,10.843398833333334,,,,,soccer,True,,artificial_turf
,45.8820649,10.851825189999998,,,,,tennis,,,
,45.89317518,10.8447858,,,,,tennis,,,
,45.8931298,10.845086229999998,,,,,tennis,,,
,45.999952900000004,10.695454119999999,,,,,soccer,,,
,45.9647886,10.809569483333334,,,,,soccer,,,grass
,45.96287668,10.81475012,,,,,soccer,False,,grass
,45.922431191666675,10.890656591666668,,,,,basketball,True,,concrete
,45.916711320000005,10.887926760000001,,,,,chess,,,
,45.91547292,10.886458300000001,,,,,tennis,,,
,45.915290971428576,10.886365657142857,,,,,tennis,,,
,45.91487166,10.886097560000001,,,,,tennis,,,
,45.9150324125,10.8862484625,,,,,tennis,,,
,45.933268000000005,10.87053778,,,,,soccer,,,
,46.0109427,11.28753604,,,,,basketball,,,
,46.010905720000004,11.287188679999998,,,,,beachvolleyball,,,sand
,45.9173288,11.02953586,,,,,tennis,,,
,45.9172688,11.02933506,,,,,tennis,,,
,46.05284326,11.460555,,,,,volleyball,,,
,46.05280712,11.460113139999999,,,,,beachvolleyball,,,sand
,46.038818060000004,11.23743302,,,,,beachvolleyball;volleyball,False,False,sand
,46.07643972,10.72470632,,,,,boules,,,
Circolo Tennis Baldresca,45.8808886,11.030255319999998,,,,,tennis,,,
Circolo tennis Baldresca,45.880323265753425,11.029755869863015,,,,,tennis,,,
,45.8800875,11.02996852,,,,,tennis,,,
,45.88041478,11.03036028,,,,,tennis,,,
Tiro a segno nazionale,45.88229250434783,11.029135265217391,,,,https://www.tsnrovereto.it/,shooting,,,
Centro Natatorio Comunale,45.88433540952381,11.034699819047619,,,,,swimming,,,
,46.2736751,11.051247040000002,,,,,tennis,,,
,46.08855604,11.06915614,,,,,basketball,,,
,46.08876805999999,11.06859942,,,,,soccer,,,
,46.065549525,11.1019367875,,,,,soccer,,,
,46.35156766,10.695606340000001,,,,,football,,,
,45.920159459999994,11.0315138,,,,,basketball,,,asphalt
,45.988851,11.301757814285713,,,,,karting,True,,
,45.889208700000005,10.7288864,,,,,tennis,True,,grass
,45.904177739999994,10.72912392,,,,,soccer,,,
,45.90439814,10.729115920000002,,,,,volleyball,,,
,45.917316420000006,10.73045754,,,,,soccer,,,
,46.09014128333333,11.113787166666667,,,,,volleyball,,,
,46.2409114,11.325640880000002,,,,,soccer,,,
,46.039288240000005,11.128662579999999,,,,,basketball,False,,clay
,46.290015319999995,11.48007682,,,,,five-a-side,,,grass
,46.095907625,11.04602391,,,,,basketball,False,,concrete
,46.16299951999999,11.303357940000001,,,,,tennis,,,tartan
,46.162917900000004,11.30321258,,,,,soccer,,,artificial_turf
,46.42391,11.158907,,,,,soccer,,,
,46.37294534000001,11.656086980000001,,,,,beachvolleyball,,,sand
,45.93400921428571,10.888152442857145,,,,,equestrian,,,
Skate Park Ceniga,45.9483077875,10.902072350000001,,,,,skateboard,True,,asphalt
,45.95070452857142,10.902699357142856,,,,,soccer,,,
,45.784023399999995,10.9398154,,,,,tennis,,,
,45.7840823,10.9394332,,,,,boules,,,
,46.128126040000005,11.24325684,,,,,soccer;basketball,False,,artificial_turf
,45.86516826,10.88171872,,,,,boules,True,,concrete
,45.91231722857143,11.043164714285714,,,,,soccer;running,,,grass
,45.9121752,11.042694333333332,,,,,basketball,,,asphalt
,45.693377860000005,10.97666628,,,,,basketball;volleyball,True,,clay
,45.88917112,11.039305679999998,,,,,soccer,True,,artificial_turf
,46.0178091,11.360137560000002,,,,,soccer,,,
,46.1970845,11.866190499999998,,,,,tennis,,,
,46.43175153999999,11.15008868,,,,,boules,,,
Piscina Comunale di Predazzo,46.31069492727273,11.617545436363637,,,,,swimming,,,
,45.950203640000005,11.26453918,,,,,cycling,,,asphalt
"Campo da calcio ""O. Mantovan""",46.00784200769231,11.129202069230768,,,,,soccer,,,
,45.90469084,11.043481640000001,,,,,tennis,,,
,46.16345356,11.09110424,,,,,equestrian,,,
,45.81907538888889,10.956759222222223,,,,,soccer,,,
,45.788041639999996,10.91780732,,,,,tennis,,,
Campo atletica Masen,46.17301990869565,11.16675762173913,,,,,athletics,True,,
,45.89619798,11.01270772,,,,,soccer,,,
,46.06012298,11.13916876,,,,,volleyball,,,
,46.08511085,11.1568132,,,,,soccer,,,
,46.083217059999996,11.154866140000001,,,,,beachvolleyball,,,sand
,46.01653658,11.102729539999999,,,,,tennis,,,
,46.28342156,11.51515128,,,,,soccer,True,,
,46.1430682,11.10860438,,,,,volleyball,,,
,46.19260592,11.94266518,,,,,climbing,,,
,46.173482979999996,11.828024160000002,,,,,boules,,,
,46.17343792,11.82875768,,,,,beachvolleyball,,,sand
,45.901130460000005,10.86972418,,,,,soccer,,,
,45.90059147142857,10.869568771428572,,,,,boules,,,
,45.88406984285715,10.864895014285716,,,,,tennis,True,,clay
,45.88393096363636,10.865086509090908,,,,,tennis,True,,clay
,45.88336858,10.8647974,,,,,tennis,True,,clay
,45.88584960000001,10.86001164,,,,,table_tennis,,,
,46.457073460000004,11.804421880000001,,,,,soccer,,,
,45.88216532,10.85888402,,,,,tennis,,,
,45.88207414,10.8591556,,,,,tennis,,,
A.S.D. Arcieri Virtus,45.90584017000001,10.864769729999999,,,,,archery,,,
,45.901898475,10.8447696,,,,,soccer,,,
,46.150785400000004,11.27382528,,,,,beachvolleyball,,,sand
,46.1131418,11.618174960000001,,,,,volleyball,,,
,45.898206357142854,10.844627442857142,,,,,basketball,,,
Centro sportivo Cesare Malossini,45.89825108653846,10.845008071153849,,,,,soccer;baseball;skateboard,,,
,45.8808474,10.752156575,,,,,basketball,,,
Skate park Predazzo,46.3019036,11.59942458,,,,,skateboard,,,
,46.22838556000001,10.827719239999999,,,,,tennis,True,,compacted
,45.69486259,10.975268629999999,,,,,roller_skating,,,concrete
,45.734046219999996,10.93960754,,,,,beachvolleyball,False,,sand
,45.7343343,10.939894040000002,,,,,basketball,,,asphalt
,45.88910282,10.66931876,,,,,soccer,,,
Trento Padel,46.11382759999999,11.106018184615383,Mo-Su 08:00-23:30,,,,padel,,,
,46.17372686,11.830807919999998,,,,,basketball,,,
,46.14890808,11.79676252,,,,,tennis,,,
,46.15116874645668,11.802319362992126,,,,,soccer,,,
,46.02313639999999,10.864334359999999,,,,,boules,False,,
,46.1105726,11.16994428,,,,,soccer,,,
,46.14836226,11.79642738,,,,,basketball,,,
,46.15641173999999,11.808762300000001,,,,,basketball,,,
,46.16379472857143,11.81826112857143,,,,,basketball,,,asphalt
,46.163767663636364,11.818619227272729,,,,,soccer,,,asphalt
,46.1634614,11.818339479999999,,,,,volleyball,,,
,46.163238,11.81740584,,,,,soccer,False,,grass
,46.354101660000005,10.66613714,,,,,boules,True,,artificial_turf
,46.09684134,11.11661168,,,,,table_tennis,,,
,46.10045422,11.11641406,,,,,table_tennis,,,
,46.10318532,11.11631814,,,,,table_tennis,,,
,46.10088652,11.1091189,,,,,chess,,,
,45.756221159999996,11.003226020000001,,,,,basketball,,,concrete
,46.09683824,11.11644648,,,,,table_tennis,,,
,45.76024099999999,10.99975526,,,,,soccer,,,
,46.10908124,11.11062296,,,,,boules,,,clay
,45.86961143333334,10.939795433333332,,,,,basketball,,,asphalt
,46.06121802,11.119883439999999,,,,,volleyball,,,
,46.06122678,11.11961938,,,,,volleyball,,,
,45.89236832,11.151708379999999,,,,,volleyball,,,
,45.89239844000001,11.15153818,,,,,basketball,,,
